,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2020-03-05,276.4084167480469,24.234237670898438,47.70258331298828,17.360916137695312,23.524986267089844,66.16976928710938,43.07998275756836,52.608280181884766,31.785533905029297,27.849620819091797,88.27509307861328,55.19242477416992
2020-03-06,271.8390808105469,23.603687286376953,46.87459945678711,16.385499954223633,22.724515914916992,65.59036254882812,42.169349670410156,52.19270324707031,31.241846084594727,27.62323760986328,87.80511474609375,54.34395980834961
2020-03-09,250.60995483398438,21.394563674926758,43.75088882446289,13.085268020629883,20.287521362304688,59.5428466796875,38.967872619628906,49.91977310180664,29.034629821777344,26.1208553314209,83.24089050292969,50.92167663574219
2020-03-10,263.57769775390625,22.263227462768555,45.980770111083984,13.705987930297852,21.47933578491211,62.629974365234375,41.56699752807617,51.35307312011719,30.44660758972168,26.363706588745117,86.096923828125,53.737239837646484
2020-03-11,250.72869873046875,21.204957962036133,44.00492477416992,12.981170654296875,20.314205169677734,58.95439529418945,39.60342788696289,48.834190368652344,28.815532684326172,25.038318634033203,82.80707550048828,50.7984504699707
2020-03-12,226.7396697998047,19.163393020629883,39.87446594238281,11.361897468566895,18.117347717285156,52.85253143310547,35.737945556640625,44.245914459228516,26.340534210205078,22.511018753051758,76.62498474121094,45.665035247802734
2020-03-13,246.12283325195312,20.508268356323242,43.45921325683594,12.41057014465332,20.500980377197266,56.98078536987305,39.93069839477539,48.01152420043945,28.65324592590332,23.737625122070312,81.93939971923828,48.490074157714844
2020-03-16,219.19114685058594,18.250635147094727,38.55723190307617,10.72189998626709,17.69043731689453,50.51681137084961,34.414669036865234,44.754783630371094,24.068395614624023,21.04157066345215,73.85932922363281,42.34705352783203
2020-03-17,231.02574157714844,19.379453659057617,40.231998443603516,10.795150756835938,18.6510009765625,52.84347915649414,36.75767135620117,48.52888107299805,25.529052734375,23.733509063720703,78.49589538574219,43.97761154174805
2020-03-18,219.32821655273438,18.140399932861328,38.89594650268555,9.24527645111084,17.067846298217773,48.95060348510742,35.37273025512695,47.28215408325195,23.73569679260254,22.700366973876953,75.8929214477539,41.451194763183594
