,AAPL,ABBV,ABT,ADBE,AMAT,AMD,AMT,AMZN,APD,AVGO,AXP,BA,BAC,BLK,BMY,C,CAT,CMCSA,COP,COST,CRM,CSCO,CSX,CVS,CVX,DE,DHR,DIA,DIS,DUK,EOG,FCX,FDX,GE,GLD,GOOG,GS,HD,HON,IBM,INTC,IWM,JNJ,JPM,KLAC,KO,LIN,LLY,LMT,LOW,LRCX,MCD,META,MMM,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOW,NVDA,NXPI,ORCL,PEP,PFE,PG,PLD,PNC,PSX,PYPL,QCOM,QQQ,SBUX,SCHW,SHOP,SLB,SO,SPG,SPY,T,TFC,TGT,TLT,TMO,TSLA,TXN,UBER,UNH,UNP,UPS,USB,VNQ,VZ,WFC,WMT,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XOM,ZM
2019-12-23,68.39627838134766,69.23323059082031,77.68447875976562,328.95001220703125,57.5709228515625,45.459999084472656,189.59178161621094,89.6500015258789,201.0154266357422,27.43195915222168,114.36317443847656,335.5535583496094,30.184185028076172,429.7440185546875,49.375301361083984,62.7000732421875,130.52857971191406,34.34954833984375,51.092926025390625,267.4076232910156,161.37078857421875,39.696353912353516,22.292015075683594,60.27836608886719,90.35655975341797,160.05531311035156,131.92405700683594,254.42259216308594,141.35125732421875,69.80005645751953,62.4757080078125,11.926069259643555,135.20445251464844,54.02028274536133,139.9499969482422,66.89280700683594,197.60763549804688,188.34100341796875,145.2176513671875,98.81494903564453,52.24630355834961,153.91439819335938,123.03308868408203,115.16506958007812,164.41648864746094,45.36661911010742,193.68006896972656,121.59928131103516,331.2944030761719,106.18880462646484,27.395671844482422,169.82102966308594,204.57460021972656,118.50930786132812,49.87022399902344,71.85838317871094,41.5239372253418,148.79522705078125,54.030906677246094,51.120216369628906,33.310001373291016,91.67234802246094,56.6619987487793,5.943626403808594,115.19877624511719,48.930938720703125,113.11943817138672,27.17275619506836,105.99989318847656,73.60855865478516,125.92008972167969,86.60734558105469,108.03241729736328,76.94225311279297,204.1253662109375,76.29908752441406,44.50090026855469,38.91299819946289,35.205020904541016,49.37778854370117,102.5051040649414,293.5526123046875,18.888690948486328,41.71768569946289,107.37416076660156,113.28160858154297,322.66375732421875,27.947999954223633,107.08972930908203,30.329999923706055,265.5273742675781,156.24801635742188,90.82243347167969,45.21126174926758,71.84061431884766,42.219486236572266,45.61751174926758,36.317413330078125,23.205724716186523,27.224950790405273,74.33573150634766,43.26021957397461,53.28677749633789,26.339012145996094,92.5888900756836,58.89909744262695,52.49148941040039,66.1500015258789
2019-12-24,68.46127319335938,68.9263916015625,77.62223815917969,329.6400146484375,57.966793060302734,46.540000915527344,189.68365478515625,89.46050262451172,200.93850708007812,27.515233993530273,114.59284210205078,331.03045654296875,30.227100372314453,429.7267761230469,49.33624267578125,62.56474685668945,129.6319580078125,34.68447494506836,51.14828872680664,268.246337890625,160.8878936767578,39.432273864746094,22.371715545654297,60.38371658325195,90.36406707763672,159.55239868164062,132.0101776123047,254.13722229003906,141.9472198486328,69.86199951171875,62.79788589477539,12.056005477905273,134.39334106445312,54.165496826171875,141.27000427246094,66.63096618652344,198.31494140625,189.59542846679688,145.11888122558594,98.3994369506836,52.40508270263672,154.2660369873047,122.60458374023438,115.48406219482422,165.3448028564453,45.20137405395508,193.5428466796875,121.56217193603516,329.8320007324219,106.34864807128906,27.398462295532227,170.22787475585938,203.52285766601562,117.32069396972656,50.12508773803711,71.62338256835938,41.4993782043457,148.766845703125,54.050411224365234,51.49059295654297,33.31999969482422,91.76396179199219,56.84000015258789,5.938650131225586,116.25152587890625,48.68496322631836,112.99563598632812,27.152023315429688,106.27146911621094,73.82703399658203,126.6225357055664,87.01473999023438,108.11199188232422,77.22063446044922,204.2313690185547,76.54985809326172,44.50090026855469,39.93899917602539,35.08418655395508,49.27632522583008,103.07078552246094,293.5617370605469,18.835514068603516,41.687992095947266,107.54984283447266,113.60530090332031,321.1587829589844,28.350000381469727,107.0730209350586,30.440000534057617,265.0325012207031,156.65731811523438,90.35665130615234,45.279563903808594,72.02986907958984,42.13697052001953,45.625999450683594,36.46387481689453,23.194496154785156,27.287208557128906,74.0369873046875,43.27444839477539,53.354618072509766,26.376054763793945,92.47216033935547,59.03181457519531,52.28985595703125,66.45999908447266
2019-12-26,69.81959533691406,68.9110336303711,77.62223815917969,331.20001220703125,57.78770065307617,46.630001068115234,191.1939239501953,93.4384994506836,201.81898498535156,27.298887252807617,115.20835876464844,327.96868896484375,30.484573364257812,432.822998046875,49.96113967895508,63.55189895629883,130.28244018554688,35.027198791503906,51.4093017578125,269.6139221191406,162.129638671875,39.49004364013672,22.337993621826172,60.359397888183594,90.559326171875,159.82675170898438,131.70851135253906,255.07347106933594,142.34779357910156,69.98588562011719,62.67802047729492,12.223061561584473,135.9175262451172,54.35912322998047,142.3800048828125,67.46611022949219,199.43630981445312,189.72434997558594,145.58802795410156,98.34839630126953,52.766727447509766,154.2660369873047,122.52061462402344,116.70955657958984,165.93896484375,45.45750427246094,194.57632446289062,121.59001922607422,331.6325378417969,106.31314086914062,27.43939781188965,170.56541442871094,206.1720733642578,117.26090240478516,49.71403121948242,71.54505157470703,41.843223571777344,149.9862518310547,53.74807357788086,51.801029205322266,33.26300048828125,92.2862777709961,57.2400016784668,5.952836513519287,115.78363037109375,48.80337905883789,112.83051300048828,27.214216232299805,106.27146911621094,74.28916931152344,127.19876861572266,86.13847351074219,109.16635131835938,76.89875030517578,206.0334930419922,76.16937255859375,44.37300109863281,40.875,34.58360290527344,49.30754089355469,103.67179107666016,295.1244201660156,18.93220329284668,42.103675842285156,107.83430480957031,113.87928771972656,320.3719177246094,28.729333877563477,107.0313949584961,30.670000076293945,266.0312805175781,157.45852661132812,90.89878845214844,45.643795013427734,72.34526062011719,42.143836975097656,45.905757904052734,36.466922760009766,23.18700408935547,27.438404083251953,74.20901489257812,43.59698486328125,53.40550231933594,26.42133331298828,92.4093246459961,59.75229263305664,52.37200927734375,67.44999694824219
2019-12-27,69.79310607910156,68.42774200439453,77.72895050048828,330.7900085449219,57.655765533447266,46.18000030517578,192.2091827392578,93.48999786376953,201.3146209716797,27.174406051635742,115.00626373291016,328.1874084472656,30.338668823242188,432.62518310546875,50.101749420166016,63.4245491027832,130.33518981933594,35.128456115722656,51.393470764160156,268.136962890625,162.59288024902344,39.424015045166016,22.331865310668945,60.294586181640625,90.33403778076172,160.7501983642578,131.76022338867188,255.31411743164062,142.39663696289062,70.43495178222656,62.29587936401367,12.093127250671387,135.953125,54.11709213256836,142.3300018310547,67.04405975341797,198.96188354492188,188.99400329589844,145.2588348388672,98.61083984375,52.99607849121094,153.5071258544922,122.45338439941406,116.79353332519531,165.72544860839844,45.730133056640625,194.12815856933594,121.9423599243164,332.7315368652344,106.75708770751953,27.32589340209961,171.5261993408203,206.4796600341797,117.705810546875,49.640037536621094,71.67041015625,41.82686233520508,150.26043701171875,52.69476318359375,51.91876983642578,32.909000396728516,93.07434844970703,57.375999450683594,5.895096302032471,115.3427505493164,48.703182220458984,113.53217315673828,27.17275619506836,107.00981140136719,74.50764465332031,126.93041229248047,85.01618957519531,108.8182144165039,77.24674224853516,205.86007690429688,76.21260070800781,44.162872314453125,40.79999923706055,34.523170471191406,49.53390884399414,104.35763549804688,295.0513000488281,18.970882415771484,41.92552185058594,108.10203552246094,114.00385284423828,321.1982116699219,28.691999435424805,107.10639190673828,30.170000076293945,266.3192443847656,157.9810028076172,90.82243347167969,45.3250846862793,72.57393646240234,42.30887222290039,45.71076583862305,36.48827362060547,23.089677810668945,27.36725425720215,74.14564514160156,43.59223556518555,53.64298629760742,26.499534606933594,92.43624877929688,59.74754333496094,52.19279479980469,66.63999938964844
2019-12-30,70.20732879638672,67.90609741210938,77.19534301757812,328.3399963378906,57.429542541503906,45.52000045776367,192.01625061035156,92.34449768066406,201.17788696289062,26.910846710205078,114.18866729736328,324.4695129394531,30.16701889038086,430.7588195800781,49.7814826965332,63.297142028808594,129.66717529296875,35.190757751464844,51.10084533691406,269.0760498046875,160.08963012695312,39.27545928955078,22.175521850585938,59.72727584838867,89.99613952636719,159.93295288085938,131.72572326660156,253.70919799804688,140.46221923828125,70.29559326171875,61.73390197753906,12.074565887451172,133.8228759765625,53.63302993774414,142.6300048828125,66.26299285888672,198.22007751464844,186.70858764648438,145.20944213867188,96.8175048828125,52.590309143066406,153.118408203125,122.0753173828125,116.36540985107422,165.5861358642578,45.66404724121094,193.42396545410156,121.7383804321289,331.2944030761719,106.59727478027344,27.217966079711914,170.43560791015625,202.81837463378906,116.75625610351562,49.05633544921875,71.30228424072266,41.720420837402344,148.96534729003906,51.89502716064453,51.6575813293457,32.33100128173828,92.3687744140625,56.5620002746582,5.781859874725342,114.76689147949219,48.010799407958984,112.92959594726562,26.88941192626953,105.63494110107422,74.66731262207031,126.30679321289062,84.83938598632812,107.39582061767578,76.92485809326172,204.5108184814453,75.61591339111328,43.68781280517578,39.63600158691406,34.8684196472168,49.44024658203125,104.35763549804688,293.4245910644531,18.874191284179688,41.880985260009766,107.83430480957031,113.58879089355469,319.7129211425781,27.64666748046875,106.34831237792969,29.739999771118164,264.41162109375,156.8837127685547,88.91343688964844,45.21809005737305,72.64491271972656,42.088844299316406,45.439483642578125,36.4303092956543,23.01680564880371,27.287208557128906,73.80162048339844,43.340858459472656,53.36310577392578,26.495426177978516,91.88130950927734,59.36362075805664,51.886600494384766,66.79000091552734
2019-12-31,70.72028350830078,67.92144775390625,77.24870300292969,329.80999755859375,57.53321838378906,45.86000061035156,192.83010864257812,92.39199829101562,201.88230895996094,27.130626678466797,114.36317443847656,323.83331298828125,30.227100372314453,432.3586120605469,50.14080810546875,63.59965896606445,129.80772399902344,35.027198791503906,51.433013916015625,267.96380615234375,160.28672790527344,39.58081817626953,22.18166160583496,60.20542907714844,90.49173736572266,159.1064453125,132.27735900878906,254.2174835205078,141.3024139404297,70.62078094482422,62.76042938232422,12.176656723022461,134.77662658691406,54.02028274536133,142.89999389648438,66.30662536621094,198.3321533203125,187.6279296875,145.68682861328125,97.71417236328125,52.79319381713867,153.3312530517578,122.55419158935547,117.01174926757812,165.40045166015625,45.730133056640625,194.7135009765625,121.85890197753906,329.1641845703125,106.33977508544922,27.204938888549805,171.04148864746094,203.65182495117188,117.14801788330078,49.53315734863281,71.23958587646484,41.85141372680664,149.06935119628906,52.4509391784668,51.84384536743164,32.356998443603516,92.83609771728516,56.4640007019043,5.856022357940674,114.50594329833984,48.26588439941406,112.81404113769531,27.076007843017578,105.99989318847656,74.90257263183594,125.99897003173828,85.6388168334961,107.5947494506836,76.75089263916016,204.8963165283203,76.03099822998047,43.450279235839844,39.757999420166016,34.695796966552734,49.721229553222656,105.32632446289062,294.1374206542969,18.893526077270508,41.80675506591797,107.265380859375,112.47627258300781,319.545654296875,27.8886661529541,106.87312316894531,29.739999771118164,264.5286560058594,157.4410858154297,89.38687133789062,45.309810638427734,73.16532135009766,42.219486236572266,45.60904312133789,36.259437561035156,23.147890090942383,27.37614631652832,73.75634765625,43.4783935546875,53.41399383544922,26.59832763671875,92.06208801269531,59.44893264770508,52.11063766479492,68.04000091552734
2020-01-02,72.3338851928711,68.69625854492188,77.32872772216797,334.42999267578125,58.626590728759766,49.099998474121094,191.7225341796875,94.90049743652344,198.5747528076172,27.677488327026367,116.01327514648438,331.34857177734375,30.58755874633789,437.7598571777344,49.82614517211914,64.66643524169922,132.31289672851562,35.33875274658203,51.77311706542969,265.748291015625,164.5737762451172,40.25422668457031,22.43609046936035,60.1000862121582,91.18257141113281,162.41236877441406,133.68215942382812,257.3561706542969,144.79025268554688,69.94715118408203,63.045166015625,12.250903129577637,138.2438507080078,57.74748992919922,143.9499969482422,67.81175994873047,202.11891174316406,188.7276611328125,148.80633544921875,98.72018432617188,53.66646194458008,153.43310546875,122.63822937011719,118.4302978515625,169.48519897460938,45.432708740234375,192.73802185058594,122.58209991455078,337.60919189453125,106.96133422851562,27.715723037719727,173.79388427734375,208.1465606689453,119.52527618408203,50.89790344238281,72.0933609008789,42.604618072509766,151.8295440673828,54.02114486694336,51.08597183227539,32.98099899291992,93.65164947509766,58.24800109863281,5.970754146575928,115.65767669677734,49.14957809448242,112.11241149902344,27.048362731933594,104.73534393310547,74.2807846069336,126.5831069946289,86.24608612060547,110.1610336303711,77.15101623535156,208.31756591796875,77.26761627197266,44.0623779296875,40.78099822998047,34.6699104309082,48.878231048583984,102.5899429321289,296.88812255859375,18.787166595458984,42.06656265258789,105.47496032714844,113.74649047851562,321.0211181640625,28.68400001525879,107.939453125,30.989999771118164,263.19683837890625,158.72998046875,89.18070220947266,45.241031646728516,72.30585479736328,41.978816986083984,45.566654205322266,36.28995895385742,23.3560848236084,27.642976760864258,75.15055084228516,44.294189453125,52.98992919921875,26.26491928100586,92.30606842041016,60.15519714355469,52.94703674316406,68.72000122070312
2020-01-03,71.63066101074219,68.044189453125,76.38603210449219,331.80999755859375,57.69345474243164,48.599998474121094,191.8148193359375,93.74849700927734,194.15895080566406,26.973520278930664,114.86096954345703,330.7919006347656,29.95246696472168,433.1068420410156,49.3856315612793,63.44840621948242,130.4757843017578,35.058353424072266,51.962921142578125,265.96710205078125,163.76565551757812,39.597450256347656,22.344127655029297,59.62193298339844,90.86720275878906,161.2093505859375,132.85476684570312,255.30519104003906,143.12936401367188,69.99362182617188,63.68205261230469,11.879663467407227,136.53253173828125,57.94110107421875,145.86000061035156,67.47900390625,199.75546264648438,188.10040283203125,147.21775817871094,97.93284606933594,53.01372146606445,152.83148193359375,121.2183609008789,116.86746978759766,166.2453155517578,45.18485641479492,187.72613525390625,122.17414855957031,349.7569580078125,106.19769287109375,27.418001174926758,173.1793212890625,207.04519653320312,118.49598693847656,47.87246322631836,71.47457885742188,41.916900634765625,149.93902587890625,53.18240737915039,51.44992446899414,32.59000015258789,93.39509582519531,58.220001220703125,5.875186443328857,114.54195404052734,48.976470947265625,111.95558166503906,26.903242111206055,104.03096008300781,75.1126480102539,125.36750793457031,83.39425659179688,108.1816177368164,75.69829559326172,206.40943908691406,76.81794738769531,42.94779968261719,40.42900085449219,35.00651168823242,48.83140563964844,102.77378845214844,294.6400451660156,18.883853912353516,41.71768569946289,104.37898254394531,115.49824523925781,317.5292663574219,29.534000396728516,106.50658416748047,31.3700008392334,260.53338623046875,157.6065673828125,89.12725067138672,44.71372985839844,72.75527954101562,41.531864166259766,45.28689956665039,35.9695930480957,23.286691665649414,27.349462509155273,75.00569152832031,43.79616928100586,52.90512466430664,26.31842803955078,91.50170135498047,59.64327621459961,52.521366119384766,67.27999877929688
2020-01-06,72.201416015625,68.5811767578125,76.78623962402344,333.7099914550781,56.44928741455078,48.38999938964844,191.7645263671875,95.14399719238281,194.07298278808594,26.93316650390625,114.3631820678711,331.7660827636719,29.9095516204834,433.4767150878906,49.54295349121094,63.249385833740234,130.38792419433594,34.79353332519531,52.5798454284668,266.0400085449219,170.9403076171875,39.738773345947266,22.227642059326172,59.85695266723633,90.559326171875,162.36647033691406,133.2512664794922,255.89369201660156,142.2989501953125,70.33429718017578,66.26708221435547,11.926069259643555,136.6394805908203,58.76399230957031,147.38999938964844,69.14283752441406,201.79974365234375,188.9853973388672,146.1065673828125,97.75790405273438,52.8637580871582,153.03512573242188,121.06713104248047,116.7745361328125,162.50411987304688,45.1683235168457,186.9304656982422,122.62847900390625,349.2243957519531,106.86365509033203,26.906282424926758,175.12686157226562,210.9446258544922,118.60887908935547,47.864253997802734,71.78006744384766,41.769527435302734,150.3265838623047,52.24613571166992,51.70682907104492,33.58300018310547,93.31261444091797,58.57400131225586,5.899825096130371,113.73211669921875,49.2315673828125,112.38478088378906,26.86868667602539,104.17524719238281,74.81855773925781,125.1149673461914,82.87158203125,109.58411407470703,75.254638671875,207.7393035888672,76.21260070800781,43.24928283691406,41.33300018310547,35.23090362548828,49.02653884887695,103.3111572265625,295.7641906738281,18.903196334838867,41.36879348754883,103.39173126220703,114.84236907958984,319.8113098144531,30.1026668548584,105.76513671875,31.579999923706055,262.34210205078125,156.25672912597656,88.73017120361328,44.10234832763672,72.84202575683594,41.442481994628906,45.015621185302734,35.8963623046875,23.467891693115234,27.331676483154297,75.03284454345703,43.9005126953125,53.015377044677734,26.343124389648438,92.07112121582031,59.80917739868164,52.92463684082031,70.31999969482422
2020-01-07,71.86184692382812,68.18993377685547,76.35933685302734,333.3900146484375,58.079898834228516,48.25,187.67831420898438,95.34300231933594,194.89776611328125,26.84044647216797,113.76398468017578,335.28515625,29.712154388427734,436.24609375,50.290260314941406,62.7000732421875,128.66510009765625,35.16133499145508,52.5798454284668,265.6206970214844,173.45343017578125,39.48106384277344,22.377845764160156,59.63005447387695,89.40290832519531,159.5472412109375,134.56121826171875,254.78810119628906,142.34779357910156,69.89297485351562,66.90400695800781,12.111688613891602,137.9764404296875,58.32835388183594,147.97000122070312,69.0997085571289,203.12815856933594,187.7481689453125,146.18894958496094,97.8235092163086,51.98167037963867,152.52606201171875,121.80648803710938,114.78932189941406,163.79454040527344,44.821319580078125,187.3328857421875,122.86026763916016,350.3993835449219,106.22433471679688,27.562213897705078,175.3865203857422,211.40103149414062,118.13080596923828,48.62060546875,69.86885070800781,41.687679290771484,148.95590209960938,56.82999038696289,51.661865234375,33.07500076293945,93.26679992675781,58.582000732421875,5.971251964569092,115.2077865600586,49.34088897705078,110.61833953857422,26.778850555419922,103.53023529052734,74.33959197998047,124.12831115722656,83.1252212524414,109.0867691040039,77.39460754394531,207.7104034423828,75.97913360595703,43.50508117675781,41.45000076293945,35.049659729003906,48.878231048583984,102.13742065429688,294.9324951171875,18.975709915161133,41.19063949584961,103.57581329345703,114.27782440185547,321.62109375,31.270666122436523,107.80616760253906,32.810001373291016,260.75848388671875,155.07237243652344,88.57744598388672,43.68204879760742,72.02986907958984,40.981781005859375,44.642608642578125,35.56380081176758,23.406206130981445,27.153793334960938,74.87895202636719,43.88154983520508,52.6082878112793,26.306076049804688,91.89035034179688,59.714378356933594,52.49148941040039,71.9000015258789
2020-01-08,73.01782989501953,68.6732406616211,76.67060089111328,337.8699951171875,58.042198181152344,47.83000183105469,189.3060760498047,94.59850311279297,195.95443725585938,26.505624771118164,115.72752380371094,329.41009521484375,30.012548446655273,436.1429748535156,50.235206604003906,63.17774200439453,129.80772399902344,35.52132034301758,51.36185073852539,268.66571044921875,174.76416015625,39.50599670410156,22.494333267211914,58.884456634521484,88.3816909790039,161.5308074951172,134.6990966796875,256.2682800292969,142.0546875,69.99362182617188,65.44288635253906,12.232343673706055,140.05322265625,57.79589080810547,146.86000061035156,69.64422607421875,205.086181640625,190.55772399902344,146.31239318847656,98.63999938964844,52.0169563293457,152.9981231689453,121.7896499633789,115.68478393554688,164.0080108642578,44.90393829345703,189.6741485595703,123.97282409667969,347.466064453125,107.91140747070312,27.909255981445312,178.22555541992188,213.54420471191406,119.94361877441406,48.11088180541992,69.39887237548828,42.219825744628906,151.32855224609375,56.09851837158203,51.6383171081543,33.92599868774414,93.05604553222656,59.130001068115234,5.982451915740967,115.49568939208984,49.533058166503906,111.1878890991211,26.993070602416992,103.97154235839844,74.74292755126953,125.41488647460938,80.01974487304688,111.225341796875,77.16844177246094,209.27162170410156,76.8611831665039,43.770023345947266,41.810001373291016,34.01396179199219,48.86262512207031,102.80915069580078,296.50439453125,19.033727645874023,41.27971267700195,103.24116516113281,113.5223159790039,322.1325988769531,32.80933380126953,108.09770202636719,33.93000030517578,266.2562255859375,156.77053833007812,89.0814208984375,43.5903434753418,72.2506332397461,41.05741882324219,44.77825164794922,35.441749572753906,23.020662307739258,27.331676483154297,75.13243103027344,44.351097106933594,52.80335998535156,26.293731689453125,92.4868392944336,59.89449691772461,51.69990539550781,72.55000305175781
2020-01-09,74.56879425048828,69.20256042480469,76.87518310546875,340.45001220703125,58.4098014831543,48.970001220703125,190.01925659179688,95.05249786376953,200.6022491455078,26.2927188873291,117.82007598876953,334.3507080078125,30.064029693603516,441.3033142089844,51.4859619140625,63.750938415527344,129.48257446289062,35.615234375,52.25558090209961,272.9779968261719,177.0013427734375,39.3397216796875,22.604690551757812,59.04655838012695,88.23900604248047,163.09190368652344,135.8885040283203,258.19427490234375,141.49781799316406,70.16397094726562,66.12471008300781,12.028160095214844,140.8732147216797,57.650672912597656,146.02999877929688,70.41341400146484,209.26107788085938,193.47891235351562,147.39060974121094,99.68244934082031,52.30804443359375,153.18319702148438,122.15093231201172,116.10717010498047,162.91258239746094,45.72187805175781,191.00950622558594,126.02192687988281,350.7629089355469,108.3731689453125,27.719449996948242,180.33746337890625,216.60025024414062,120.3221206665039,48.82613754272461,70.00983428955078,42.620975494384766,153.2190704345703,55.89370346069336,52.04295349121094,33.566001892089844,92.99190521240234,59.86199951171875,6.048153877258301,116.23352813720703,49.7618293762207,111.26219177246094,26.875595092773438,105.1087646484375,74.75132751464844,126.93041229248047,81.18816375732422,111.97135162353516,78.2123031616211,211.04490661621094,78.28805541992188,43.95274353027344,43.02000045776367,34.402347564697266,49.37778854370117,101.98185729980469,298.5149230957031,19.092025756835938,41.70283889770508,103.32481384277344,113.92083740234375,324.20794677734375,32.089332580566406,109.40562438964844,33.970001220703125,264.7445983886719,155.96934509277344,89.28760528564453,43.605628967285156,72.21123504638672,40.88719177246094,44.70195007324219,35.8078727722168,23.1903076171875,27.50066375732422,75.44928741455078,44.85385513305664,53.176513671875,26.43779945373535,92.88453674316406,60.212059020996094,52.09571075439453,72.62000274658203
2020-01-10,74.73738861083984,68.32036590576172,75.91466522216797,339.80999755859375,57.938514709472656,48.16999816894531,193.65232849121094,94.15799713134766,199.31361389160156,25.688329696655273,117.33150482177734,327.96868896484375,29.815143585205078,440.51202392578125,51.31291198730469,63.09015655517578,128.44537353515625,35.200469970703125,51.741477966308594,270.9905090332031,177.59263610839844,39.181766510009766,22.488203048706055,58.43873977661133,87.43553161621094,159.2625274658203,136.2763214111328,257.0173034667969,141.29263305664062,70.02458190917969,64.6411361694336,11.972474098205566,139.6076202392578,56.48894500732422,146.91000366210938,70.90438842773438,208.83837890625,192.64552307128906,147.06964111328125,99.64600372314453,51.9904899597168,152.609375,121.87369537353516,114.94983673095703,160.61033630371094,45.87886047363281,191.21983337402344,127.9504623413086,349.8330383300781,107.44080352783203,27.38543701171875,179.40269470214844,216.3621063232422,119.83737182617188,49.50848388671875,70.12733459472656,42.743778228759766,152.51014709472656,55.26952362060547,52.141422271728516,32.904998779296875,92.46041870117188,59.7760009765625,6.080508232116699,116.64741516113281,49.82587814331055,111.04757690429688,27.290224075317383,105.21062469482422,75.15467071533203,125.16234588623047,80.61164855957031,112.32943725585938,78.51678466796875,210.50523376464844,77.96812438964844,43.66952896118164,42.91699981689453,34.37646484375,49.690006256103516,102.37781524658203,297.6558837890625,18.978851318359375,41.539527893066406,104.3538818359375,114.93368530273438,323.3424377441406,31.876667022705078,108.29765319824219,34.0099983215332,265.5634460449219,154.95913696289062,88.47820281982422,43.30758285522461,72.76316833496094,40.984466552734375,44.50697708129883,35.50885772705078,23.059219360351562,27.296098709106445,74.91516876220703,44.74950408935547,53.14258575439453,26.507774353027344,92.91165161132812,59.88500213623047,51.632694244384766,73.08999633789062
2020-01-13,76.3340835571289,67.90609741210938,75.70122528076172,345.6300048828125,58.25898742675781,48.75,197.52040100097656,94.56500244140625,203.48887634277344,25.85659408569336,118.49302673339844,328.26690673828125,30.08978271484375,449.9126281738281,52.03662109375,64.20469665527344,129.0518798828125,35.84218978881836,51.512115478515625,273.3883361816406,181.18983459472656,39.88010787963867,22.89591407775879,58.965518951416016,87.60075378417969,160.46556091308594,137.5260009765625,257.7127685546875,140.56967163085938,70.64400482177734,64.07917022705078,12.55717658996582,141.96958923339844,58.66719055175781,145.82000732421875,71.3755111694336,211.5123748779297,191.889404296875,149.201416015625,99.58035278320312,52.56386184692383,153.59967041015625,122.41136169433594,115.90441131591797,162.5505828857422,46.374576568603516,193.70745849609375,128.82200622558594,354.220458984375,107.4852066040039,27.659902572631836,178.74488830566406,220.18214416503906,120.13617706298828,49.01521301269531,70.11166381835938,43.21043395996094,154.34396362304688,56.030250549316406,52.751583099365234,33.891998291015625,93.61500549316406,60.77000045776367,6.271146297454834,118.75291442871094,49.944847106933594,112.6984634399414,27.234952926635742,105.98291778564453,77.13774108886719,125.84902954101562,80.94217681884766,114.66694641113281,79.13439178466797,212.93377685546875,78.7636947631836,43.87051773071289,44.025001525878906,33.858604431152344,50.37689971923828,102.73136901855469,299.70281982421875,18.74758529663086,41.73252487182617,103.63438415527344,114.58496856689453,326.5784912109375,34.990665435791016,108.25599670410156,34.13999938964844,257.2131042480469,156.66604614257812,89.15015411376953,43.33815383911133,73.6384048461914,41.09563446044922,44.17634582519531,35.3563117980957,23.066932678222656,27.482872009277344,75.53076171875,45.309165954589844,53.490318298339844,26.66830062866211,92.58627319335938,60.074607849121094,52.12557601928711,74.02999877929688
2020-01-14,75.30332946777344,68.57476043701172,76.57649993896484,344.6300048828125,58.76796340942383,48.209999084472656,196.2953643798828,93.47200012207031,201.4785614013672,26.45755386352539,118.73271942138672,330.3843078613281,30.312915802001953,445.79290771484375,52.264739990234375,65.20777130126953,128.9288330078125,36.02218246459961,51.520023345947266,273.2789001464844,179.48486328125,39.73046112060547,22.8867130279541,59.832645416259766,87.3304214477539,159.4829864501953,139.09461975097656,257.8912658691406,141.8592987060547,70.6904525756836,64.68611145019531,12.305662155151367,144.50987243652344,58.23154067993164,145.69000244140625,70.96141052246094,211.90054321289062,191.43406677246094,148.5264434814453,99.01175689697266,52.42272186279297,154.16429138183594,123.10030364990234,117.25607299804688,164.7599639892578,46.26716995239258,192.02464294433594,130.40745544433594,351.78582763671875,106.61502838134766,27.98275375366211,179.4459686279297,217.35430908203125,120.43498992919922,49.196083068847656,70.4406509399414,43.27593994140625,153.2568817138672,56.09851837158203,53.036312103271484,33.86899948120117,94.31143951416016,60.29999923706055,6.1541748046875,119.40975952148438,50.2193717956543,112.96260833740234,27.69105339050293,105.82166290283203,76.15460205078125,126.1963119506836,81.77235412597656,114.03034210205078,78.7777328491211,212.0953369140625,78.68586730957031,43.58731460571289,44.12200164794922,34.11753845214844,50.67351150512695,104.0323715209961,299.2460021972656,18.74266242980957,41.83644104003906,104.79730987548828,115.1744384765625,327.34576416015625,35.861331939697266,108.85578918457031,34.84000015258789,259.36358642578125,157.44981384277344,89.5472183227539,43.2464485168457,73.36243438720703,41.01919937133789,41.79415512084961,35.44784927368164,23.070789337158203,27.42951202392578,75.53982543945312,45.09572982788086,53.50727081298828,26.746503829956055,93.14663696289062,60.05564498901367,51.677490234375,73.16000366210938
