date,hedge_ratio,intercept,adf_stat,p_value,cointegrated
2019-06-06,0.8316,1.3474,-1.7393,0.411,False
2019-06-07,0.8243,1.3666,-1.9677,0.3009,False
2019-06-10,0.8186,1.3814,-2.078,0.2534,False
2019-06-11,0.8136,1.3942,-2.067,0.258,False
2019-06-12,0.8097,1.4042,-2.1472,0.226,False
2019-06-13,0.805,1.4162,-2.3409,0.1591,False
2019-06-14,0.8007,1.4273,-2.2516,0.188,False
2019-06-17,0.7975,1.4354,-2.3458,0.1576,False
2019-06-18,0.7949,1.4416,-2.3679,0.151,False
2019-06-19,0.7935,1.4449,-2.5206,0.1105,False
2019-06-20,0.7923,1.4473,-2.4929,0.1172,False
2019-06-21,0.7909,1.4506,-2.5573,0.1022,False
2019-06-24,0.7889,1.4553,-2.3951,0.1431,False
2019-06-25,0.7877,1.458,-2.2948,0.1737,False
2019-06-26,0.7879,1.457,-2.1249,0.2346,False
2019-06-27,0.788,1.4565,-2.0007,0.2863,False
2019-06-28,0.7889,1.4537,-1.9813,0.2948,False
2019-07-01,0.7899,1.4506,-2.1003,0.2444,False
2019-07-02,0.7901,1.4496,-2.0043,0.2847,False
2019-07-03,0.7906,1.448,-2.0666,0.2581,False
2019-07-05,0.7918,1.4445,-2.0421,0.2684,False
2019-07-08,0.792,1.4436,-2.1269,0.2338,False
2019-07-09,0.792,1.4432,-2.0684,0.2574,False
2019-07-10,0.7919,1.4431,-2.1242,0.2349,False
2019-07-11,0.7922,1.442,-2.0884,0.2492,False
2019-07-12,0.7943,1.4361,-2.1163,0.238,False
2019-07-15,0.7956,1.4321,-2.2818,0.1779,False
2019-07-16,0.7969,1.4282,-2.3265,0.1635,False
2019-07-17,0.7982,1.4243,-2.3197,0.1657,False
2019-07-18,0.7996,1.4204,-2.2971,0.1729,False
2019-07-19,0.7998,1.4195,-2.1149,0.2386,False
2019-07-22,0.8027,1.4114,-2.0222,0.2769,False
2019-07-23,0.8056,1.4033,-2.1439,0.2272,False
2019-07-24,0.8091,1.3935,-2.1488,0.2254,False
2019-07-25,0.8122,1.3848,-2.2294,0.1958,False
2019-07-26,0.8153,1.3762,-2.3294,0.1627,False
2019-07-29,0.8174,1.3701,-1.9518,0.3081,False
2019-07-30,0.8183,1.3675,-1.9789,0.2959,False
2019-07-31,0.8184,1.3671,-2.1153,0.2384,False
2019-08-01,0.8177,1.3688,-2.22,0.1991,False
2019-08-02,0.8167,1.371,-2.278,0.1792,False
2019-08-05,0.8154,1.3743,-2.4783,0.1208,False
2019-08-06,0.8143,1.377,-2.5777,0.0977,False
2019-08-07,0.8129,1.3803,-2.8199,0.0555,False
2019-08-08,0.8121,1.3821,-2.739,0.0675,False
2019-08-09,0.8109,1.3852,-2.7791,0.0613,False
2019-08-12,0.8099,1.3875,-3.0566,0.0299,True
2019-08-13,0.8101,1.3864,-3.1773,0.0213,True
2019-08-14,0.8101,1.386,-3.4268,0.0101,True
2019-08-15,0.8106,1.3841,-3.4736,0.0087,True
2019-08-16,0.8106,1.3834,-3.527,0.0073,True
2019-08-19,0.8105,1.3833,-2.5868,0.0958,False
2019-08-20,0.8109,1.3818,-2.4692,0.1231,False
2019-08-21,0.8112,1.3805,-2.3862,0.1457,False
2019-08-22,0.8111,1.3805,-2.337,0.1603,False
2019-08-23,0.8111,1.3804,-2.3224,0.1648,False
2019-08-26,0.8113,1.3795,-2.3336,0.1614,False
2019-08-27,0.8117,1.3782,-2.4003,0.1417,False
2019-08-28,0.8116,1.3781,-2.4415,0.1304,False
2019-08-29,0.8123,1.376,-2.4417,0.1303,False
2019-08-30,0.8133,1.373,-2.465,0.1242,False
2019-09-03,0.8136,1.3719,-2.4686,0.1233,False
2019-09-04,0.8143,1.3699,-2.4378,0.1313,False
2019-09-05,0.815,1.3677,-2.4255,0.1347,False
2019-09-06,0.8152,1.3669,-2.4993,0.1157,False
2019-09-09,0.8165,1.3631,-2.4368,0.1316,False
2019-09-10,0.8169,1.3616,-2.402,0.1412,False
2019-09-11,0.8183,1.3576,-2.4681,0.1234,False
2019-09-12,0.8195,1.354,-2.5541,0.1029,False
2019-09-13,0.8212,1.3491,-2.5547,0.1027,False
2019-09-16,0.8223,1.3458,-2.6087,0.0912,False
2019-09-17,0.8234,1.3424,-2.5985,0.0933,False
2019-09-18,0.8253,1.3369,-2.6729,0.0789,False
2019-09-19,0.8268,1.3322,-2.5297,0.1084,False
2019-09-20,0.828,1.3286,-2.5968,0.0937,False
2019-09-23,0.8293,1.3249,-2.5344,0.1073,False
2019-09-24,0.8304,1.3214,-2.6086,0.0912,False
2019-09-25,0.8312,1.3189,-2.6973,0.0745,False
2019-09-26,0.8324,1.3153,-2.6442,0.0842,False
2019-09-27,0.8336,1.3115,-2.6677,0.0798,False
2019-09-30,0.8346,1.3083,-2.7007,0.0739,False
2019-10-01,0.8358,1.3047,-2.8724,0.0487,True
2019-10-02,0.837,1.3008,-2.8441,0.0522,False
2019-10-03,0.8385,1.2964,-2.7526,0.0654,False
2019-10-04,0.84,1.2917,-2.66,0.0812,False
2019-10-07,0.8417,1.2869,-2.5968,0.0937,False
2019-10-08,0.8427,1.2836,-2.7593,0.0643,False
2019-10-09,0.8441,1.2796,-2.4021,0.1412,False
2019-10-10,0.845,1.2768,-2.2177,0.1999,False
2019-10-11,0.8461,1.2737,-2.1923,0.209,False
2019-10-14,0.8462,1.2734,-2.2002,0.2062,False
2019-10-15,0.8459,1.2741,-2.1828,0.2126,False
2019-10-16,0.8456,1.2749,-2.1825,0.2127,False
2019-10-17,0.8463,1.2731,-2.4532,0.1273,False
2019-10-18,0.8467,1.2718,-2.4448,0.1295,False
2019-10-21,0.8467,1.2719,-2.4292,0.1337,False
2019-10-22,0.847,1.2712,-2.4429,0.13,False
2019-10-23,0.846,1.2741,-2.5012,0.1152,False
2019-10-24,0.8432,1.282,-2.495,0.1167,False
2019-10-25,0.8397,1.2918,-2.4551,0.1268,False
2019-10-28,0.8357,1.3029,-2.3232,0.1646,False
2019-10-29,0.8317,1.3141,-2.3446,0.158,False
2019-10-30,0.8265,1.3287,-2.1485,0.2254,False
2019-10-31,0.8226,1.3397,-2.1869,0.211,False
2019-11-01,0.8186,1.3507,-2.1358,0.2304,False
2019-11-04,0.8157,1.3588,-2.1925,0.209,False
2019-11-05,0.813,1.3663,-2.2375,0.1929,False
2019-11-06,0.8105,1.3732,-2.3193,0.1658,False
2019-11-07,0.8083,1.3795,-2.3078,0.1695,False
2019-11-08,0.8067,1.3839,-2.3683,0.1509,False
2019-11-11,0.8056,1.3872,-2.417,0.137,False
2019-11-12,0.8045,1.3904,-2.5386,0.1064,False
2019-11-13,0.8028,1.3955,-2.4134,0.138,False
2019-11-14,0.8013,1.3998,-2.3665,0.1514,False
2019-11-15,0.8028,1.3958,-2.3225,0.1648,False
2019-11-18,0.8052,1.3891,-2.2683,0.1824,False
2019-11-19,0.8072,1.3835,-2.3075,0.1696,False
2019-11-20,0.8086,1.3796,-2.4488,0.1284,False
2019-11-21,0.8103,1.3747,-2.462,0.125,False
2019-11-22,0.8113,1.3718,-2.4664,0.1239,False
2019-11-25,0.813,1.3668,-2.489,0.1182,False
2019-11-26,0.8145,1.3625,-2.5401,0.106,False
2019-11-27,0.8162,1.3573,-2.4875,0.1185,False
2019-11-29,0.8178,1.3528,-2.4302,0.1334,False
2019-12-02,0.8188,1.3499,-2.4543,0.127,False
2019-12-03,0.8194,1.3481,-2.4955,0.1166,False
2019-12-04,0.8201,1.3461,-2.4198,0.1362,False
2019-12-05,0.8199,1.3466,-2.4217,0.1357,False
2019-12-06,0.8197,1.3472,-2.4325,0.1328,False
2019-12-09,0.8201,1.3458,-2.498,0.116,False
2019-12-10,0.8211,1.343,-2.4615,0.1251,False
2019-12-11,0.8225,1.3388,-2.5008,0.1153,False
2019-12-12,0.8239,1.3345,-2.4417,0.1303,False
2019-12-13,0.8247,1.3321,-2.418,0.1367,False
2019-12-16,0.825,1.3314,-2.4215,0.1358,False
2019-12-17,0.825,1.3313,-2.4254,0.1347,False
2019-12-18,0.8252,1.3307,-2.4149,0.1376,False
2019-12-19,0.8245,1.3326,-2.4089,0.1392,False
2019-12-20,0.824,1.3341,-2.4406,0.1306,False
2019-12-23,0.8228,1.3378,-2.517,0.1114,False
2019-12-24,0.8207,1.3439,-2.4979,0.116,False
2019-12-26,0.819,1.3491,-2.4357,0.1319,False
2019-12-27,0.8179,1.3522,-2.4039,0.1406,False
2019-12-30,0.8175,1.3536,-2.398,0.1423,False
2019-12-31,0.8174,1.3539,-2.402,0.1412,False
2020-01-02,0.8178,1.3525,-2.3889,0.1449,False
2020-01-03,0.8171,1.3546,-2.3736,0.1493,False
2020-01-06,0.8175,1.3535,-2.4028,0.1409,False
2020-01-07,0.8185,1.3502,-2.322,0.165,False
2020-01-08,0.818,1.3517,-2.3117,0.1682,False
2020-01-09,0.818,1.3518,-2.3387,0.1598,False
2020-01-10,0.8184,1.3505,-2.3464,0.1575,False
2020-01-13,0.8189,1.349,-2.3346,0.161,False
2020-01-14,0.8191,1.3482,-2.3335,0.1614,False
2020-01-15,0.8194,1.3475,-2.3404,0.1593,False
2020-01-16,0.8198,1.3461,-2.364,0.1522,False
2020-01-17,0.8201,1.345,-2.3549,0.1549,False
2020-01-21,0.8206,1.3436,-2.3984,0.1422,False
2020-01-22,0.8217,1.3401,-2.4087,0.1393,False
2020-01-23,0.8227,1.3369,-2.3113,0.1683,False
2020-01-24,0.8219,1.339,-2.3043,0.1706,False
2020-01-27,0.8212,1.3409,-2.1882,0.2105,False
2020-01-28,0.8199,1.3447,-2.1636,0.2197,False
2020-01-29,0.8185,1.3487,-2.1859,0.2114,False
2020-01-30,0.8161,1.3556,-1.9897,0.2911,False
2020-01-31,0.8138,1.3624,-1.9521,0.308,False
2020-02-03,0.8111,1.3703,-2.0055,0.2841,False
2020-02-04,0.8082,1.3788,-2.1016,0.2439,False
2020-02-05,0.806,1.3853,-2.1582,0.2217,False
2020-02-06,0.8041,1.391,-2.1367,0.23,False
2020-02-07,0.8021,1.3968,-2.1197,0.2367,False
2020-02-10,0.8004,1.4018,-2.1775,0.2145,False
2020-02-11,0.7991,1.4058,-2.2205,0.1989,False
2020-02-12,0.7975,1.4103,-2.1971,0.2073,False
2020-02-13,0.7965,1.4135,-2.2726,0.1809,False
2020-02-14,0.7953,1.4171,-2.4584,0.1259,False
2020-02-18,0.7938,1.4219,-2.4247,0.1349,False
2020-02-19,0.7929,1.4247,-2.5463,0.1046,False
2020-02-20,0.7918,1.4284,-2.4622,0.125,False
2020-02-21,0.7906,1.4321,-2.3662,0.1515,False
2020-02-24,0.7895,1.4355,-2.3445,0.158,False
2020-02-25,0.7882,1.4397,-2.3044,0.1706,False
2020-02-26,0.7869,1.4435,-2.417,0.137,False
2020-02-27,0.785,1.4495,-2.4096,0.139,False
2020-02-28,0.7827,1.4564,-2.3913,0.1442,False
2020-03-02,0.7809,1.4622,-2.4241,0.1351,False
2020-03-03,0.779,1.4678,-2.2805,0.1783,False
2020-03-04,0.7774,1.4727,-2.3184,0.1661,False
2020-03-05,0.7756,1.4783,-2.3227,0.1648,False
2020-03-06,0.7734,1.4849,-2.2876,0.176,False
2020-03-09,0.7711,1.4919,-1.995,0.2888,False
2020-03-10,0.7689,1.4984,-2.2022,0.2054,False
2020-03-11,0.7664,1.5059,-1.8766,0.3432,False
2020-03-12,0.7652,1.5093,-1.3447,0.6085,False
2020-03-13,0.7629,1.5159,-2.1307,0.2323,False
2020-03-16,0.7632,1.5146,-1.2196,0.6651,False
2020-03-17,0.7624,1.5169,-1.6329,0.466,False
2020-03-18,0.7636,1.5129,-1.5795,0.4939,False
2020-03-19,0.7642,1.5107,-2.3639,0.1522,False
2020-03-20,0.7661,1.5046,-1.8235,0.3688,False
2020-03-23,0.7665,1.5031,-2.1835,0.2123,False
2020-03-24,0.7652,1.5068,-1.8916,0.336,False
2020-03-25,0.7638,1.5108,-1.4253,0.5701,False
2020-03-26,0.761,1.5193,-1.5058,0.5306,False
2020-03-27,0.7587,1.526,-1.3932,0.5855,False
2020-03-30,0.7562,1.5333,-1.1498,0.6948,False
2020-03-31,0.755,1.5366,-1.4258,0.5699,False
2020-04-01,0.7547,1.5372,-1.3586,0.602,False
2020-04-02,0.7547,1.5368,-1.4785,0.5441,False
2020-04-03,0.7551,1.5351,-1.3647,0.5991,False
2020-04-06,0.7535,1.5397,-0.913,0.7837,False
2020-04-07,0.7517,1.5446,-1.0866,0.7204,False
2020-04-08,0.7499,1.55,-1.729,0.4162,False
2020-04-09,0.7483,1.5547,-1.8705,0.346,False
2020-04-13,0.7469,1.559,-1.7678,0.3965,False
2020-04-14,0.7452,1.5639,-1.9122,0.3264,False
2020-04-15,0.7436,1.5685,-1.886,0.3387,False
2020-04-16,0.7424,1.5721,-1.9282,0.3189,False
2020-04-17,0.7408,1.5768,-1.9103,0.3272,False
2020-04-20,0.7395,1.5804,-1.7573,0.4018,False
2020-04-21,0.7391,1.5814,-1.978,0.2963,False
2020-04-22,0.7378,1.585,-1.9218,0.3219,False
2020-04-23,0.737,1.587,-1.9304,0.3179,False
2020-04-24,0.7357,1.5912,-2.0436,0.2678,False
2020-04-27,0.7343,1.5953,-2.0154,0.2799,False
2020-04-28,0.7328,1.5998,-2.0272,0.2748,False
2020-04-29,0.731,1.605,-2.135,0.2307,False
2020-04-30,0.7295,1.6096,-1.8613,0.3505,False
2020-05-01,0.7287,1.612,-1.7616,0.3997,False
2020-05-04,0.728,1.6143,-1.7251,0.4182,False
2020-05-05,0.7268,1.618,-1.8648,0.3488,False
2020-05-06,0.7253,1.6227,-1.9974,0.2877,False
2020-05-07,0.7236,1.6283,-2.1235,0.2352,False
2020-05-08,0.7213,1.6356,-2.2476,0.1894,False
2020-05-11,0.7191,1.6427,-2.3031,0.171,False
2020-05-12,0.7161,1.6523,-2.2046,0.2046,False
2020-05-13,0.7136,1.6604,-2.1412,0.2283,False
2020-05-14,0.7116,1.6667,-2.0849,0.2506,False
2020-05-15,0.71,1.672,-2.1806,0.2134,False
2020-05-18,0.7091,1.6748,-2.254,0.1872,False
2020-05-19,0.7076,1.6799,-2.2429,0.1911,False
2020-05-20,0.7065,1.6834,-2.2473,0.1895,False
2020-05-21,0.7048,1.689,-2.2302,0.1955,False
2020-05-22,0.7026,1.6961,-2.2384,0.1926,False
2020-05-26,0.7003,1.7036,-2.1418,0.228,False
2020-05-27,0.6978,1.7119,-2.0849,0.2506,False
2020-05-28,0.6955,1.719,-2.1235,0.2352,False
2020-05-29,0.6936,1.7252,-2.153,0.2238,False
2020-06-01,0.691,1.7337,-2.1429,0.2276,False
2020-06-02,0.6886,1.7413,-2.1494,0.2251,False
2020-06-03,0.6869,1.7469,-2.1387,0.2293,False
2020-06-04,0.6849,1.7533,-2.1428,0.2276,False
2020-06-05,0.6834,1.7581,-2.1241,0.2349,False
2020-06-08,0.6821,1.7624,-2.1323,0.2317,False
2020-06-09,0.6813,1.7648,-2.1457,0.2265,False
2020-06-10,0.6812,1.7652,-2.1424,0.2278,False
2020-06-11,0.6797,1.7698,-2.1001,0.2445,False
2020-06-12,0.6786,1.7734,-2.1151,0.2385,False
2020-06-15,0.6773,1.7773,-2.1147,0.2387,False
2020-06-16,0.6754,1.7832,-2.1051,0.2425,False
2020-06-17,0.6743,1.7865,-2.1068,0.2418,False
2020-06-18,0.6735,1.7891,-2.1307,0.2323,False
2020-06-19,0.6732,1.79,-2.1235,0.2352,False
2020-06-22,0.6732,1.79,-2.1182,0.2373,False
2020-06-23,0.6723,1.7929,-2.1174,0.2376,False
2020-06-24,0.6723,1.7928,-2.1528,0.2238,False
2020-06-25,0.6726,1.7914,-2.1598,0.2212,False
2020-06-26,0.6733,1.7892,-2.1652,0.2191,False
2020-06-29,0.6737,1.7875,-2.1191,0.2369,False
2020-06-30,0.6738,1.7869,-2.1143,0.2388,False
2020-07-01,0.6738,1.7867,-2.1029,0.2433,False
2020-07-02,0.6746,1.7841,-2.3709,0.1501,False
2020-07-06,0.6753,1.7815,-2.5539,0.1029,False
2020-07-07,0.6758,1.7799,-2.6038,0.0922,False
2020-07-08,0.6764,1.7777,-2.5681,0.0998,False
2020-07-09,0.6781,1.7722,-2.5075,0.1137,False
2020-07-10,0.6793,1.768,-2.5082,0.1135,False
2020-07-13,0.6801,1.7651,-2.4443,0.1296,False
2020-07-14,0.68,1.7648,-2.449,0.1284,False
2020-07-15,0.6805,1.763,-2.3487,0.1567,False
2020-07-16,0.6808,1.7617,-2.2897,0.1753,False
2020-07-17,0.6816,1.7587,-2.1317,0.232,False
2020-07-20,0.6823,1.756,-2.1007,0.2442,False
2020-07-21,0.6835,1.7514,-2.189,0.2102,False
2020-07-22,0.6843,1.7483,-2.2189,0.1994,False
2020-07-23,0.685,1.7455,-2.3043,0.1706,False
2020-07-24,0.6849,1.7453,-2.268,0.1825,False
2020-07-27,0.6851,1.7442,-2.1844,0.212,False
2020-07-28,0.6858,1.7412,-2.2438,0.1907,False
2020-07-29,0.6859,1.7403,-2.2263,0.1968,False
2020-07-30,0.6843,1.745,-2.1764,0.2149,False
2020-07-31,0.6826,1.7499,-2.0249,0.2758,False
2020-08-03,0.6806,1.756,-2.0443,0.2675,False
2020-08-04,0.6779,1.7641,-2.0,0.2866,False
2020-08-05,0.6764,1.7686,-1.979,0.2958,False
2020-08-06,0.6746,1.7738,-1.956,0.3062,False
2020-08-07,0.6737,1.7762,-1.9861,0.2927,False
2020-08-10,0.6745,1.7734,-2.1382,0.2294,False
2020-08-11,0.6744,1.7731,-2.1957,0.2078,False
2020-08-12,0.6744,1.7727,-2.2123,0.2018,False
2020-08-13,0.6739,1.7739,-2.2177,0.1999,False
2020-08-14,0.6761,1.7665,-2.5098,0.1131,False
2020-08-17,0.6756,1.768,-2.4542,0.127,False
2020-08-18,0.6752,1.7692,-2.396,0.1429,False
2020-08-19,0.6746,1.7709,-2.4138,0.1379,False
2020-08-20,0.6741,1.7723,-2.4122,0.1383,False
2020-08-21,0.6729,1.7758,-2.2436,0.1908,False
2020-08-24,0.6726,1.7769,-2.3269,0.1634,False
2020-08-25,0.6727,1.7764,-2.4235,0.1352,False
2020-08-26,0.6729,1.7756,-2.4191,0.1364,False
2020-08-27,0.6728,1.7757,-2.3103,0.1687,False
2020-08-28,0.6733,1.7739,-2.29,0.1752,False
2020-08-31,0.6744,1.7699,-2.3078,0.1694,False
2020-09-01,0.6745,1.7693,-2.3293,0.1627,False
2020-09-02,0.6751,1.7672,-2.3467,0.1573,False
2020-09-03,0.6753,1.7663,-2.2837,0.1773,False
2020-09-04,0.6756,1.7651,-2.3095,0.1689,False
2020-09-08,0.6762,1.7628,-2.1785,0.2141,False
2020-09-09,0.6763,1.7622,-2.118,0.2373,False
2020-09-10,0.6773,1.7585,-2.1377,0.2296,False
2020-09-11,0.6781,1.7553,-2.1476,0.2258,False
2020-09-14,0.6787,1.753,-2.1431,0.2276,False
2020-09-15,0.6791,1.7515,-2.1617,0.2204,False
2020-09-16,0.6795,1.75,-2.1317,0.232,False
2020-09-17,0.6804,1.7468,-2.1285,0.2332,False
2020-09-18,0.681,1.7443,-2.122,0.2358,False
2020-09-21,0.6812,1.7434,-2.1644,0.2194,False
2020-09-22,0.6815,1.7419,-2.1479,0.2257,False
2020-09-23,0.6817,1.741,-2.1222,0.2357,False
2020-09-24,0.6811,1.7425,-2.0562,0.2625,False
2020-09-25,0.6805,1.7441,-2.0695,0.257,False
2020-09-28,0.6795,1.7473,-2.1175,0.2375,False
2020-09-29,0.6785,1.7503,-2.1501,0.2248,False
2020-09-30,0.6781,1.751,-2.1736,0.216,False
2020-10-01,0.6776,1.7524,-2.2255,0.1971,False
2020-10-02,0.677,1.7543,-2.1382,0.2294,False
2020-10-05,0.6767,1.7548,-2.1859,0.2114,False
2020-10-06,0.6765,1.7552,-2.2002,0.2062,False
2020-10-07,0.6757,1.7575,-2.1648,0.2193,False
2020-10-08,0.6755,1.7579,-2.1542,0.2233,False
2020-10-09,0.675,1.7593,-2.1511,0.2245,False
2020-10-12,0.675,1.759,-2.179,0.2139,False
2020-10-13,0.6749,1.759,-2.0933,0.2472,False
2020-10-14,0.6742,1.7609,-1.9693,0.3002,False
2020-10-15,0.6731,1.764,-1.9271,0.3194,False
2020-10-16,0.6732,1.7632,-1.9805,0.2952,False
2020-10-19,0.6729,1.7638,-1.9399,0.3135,False
2020-10-20,0.6729,1.7635,-1.9455,0.311,False
2020-10-21,0.6725,1.7643,-1.9267,0.3196,False
2020-10-22,0.6718,1.7663,-1.9952,0.2887,False
2020-10-23,0.6703,1.7708,-1.9955,0.2886,False
2020-10-26,0.6687,1.7758,-1.9675,0.301,False
2020-10-27,0.6669,1.7816,-1.961,0.3039,False
2020-10-28,0.6647,1.7884,-1.9194,0.323,False
2020-10-29,0.6621,1.7969,-1.9293,0.3184,False
2020-10-30,0.6604,1.8023,-2.2516,0.1881,False
2020-11-02,0.6585,1.8082,-2.4677,0.1235,False
2020-11-03,0.6557,1.8171,-2.3409,0.1591,False
2020-11-04,0.6541,1.8223,-2.3658,0.1516,False
2020-11-05,0.6545,1.8208,-2.4497,0.1282,False
2020-11-06,0.6547,1.8201,-2.4158,0.1373,False
2020-11-09,0.655,1.819,-2.4915,0.1175,False
2020-11-10,0.6549,1.8192,-2.4606,0.1253,False
