date,hedge_ratio,intercept,adf_stat,p_value,cointegrated
2020-06-11,0.8403,1.3472,-2.066,0.2584,False
2020-06-12,0.8412,1.3432,-2.0724,0.2558,False
2020-06-15,0.8416,1.3411,-2.0902,0.2485,False
2020-06-16,0.8424,1.3374,-2.0899,0.2486,False
2020-06-17,0.8425,1.3372,-2.1106,0.2403,False
2020-06-18,0.8426,1.3364,-2.1062,0.242,False
2020-06-19,0.8425,1.3368,-2.1012,0.244,False
2020-06-22,0.8426,1.3367,-2.1045,0.2427,False
2020-06-23,0.8429,1.3352,-2.0993,0.2448,False
2020-06-24,0.843,1.3345,-2.1047,0.2426,False
2020-06-25,0.8432,1.3335,-2.1027,0.2434,False
2020-06-26,0.8433,1.3331,-2.1028,0.2434,False
2020-06-29,0.8432,1.3335,-2.1046,0.2427,False
2020-06-30,0.8435,1.3324,-2.1123,0.2396,False
2020-07-01,0.8433,1.3331,-2.1095,0.2407,False
2020-07-02,0.8432,1.3334,-2.1057,0.2422,False
2020-07-06,0.8432,1.3334,-2.1087,0.241,False
2020-07-07,0.843,1.3341,-2.1007,0.2442,False
2020-07-08,0.8429,1.3348,-2.1036,0.2431,False
2020-07-09,0.8426,1.3361,-2.0932,0.2473,False
2020-07-10,0.842,1.3387,-2.0903,0.2484,False
2020-07-13,0.8416,1.3405,-2.0965,0.2459,False
2020-07-14,0.8416,1.3402,-2.0984,0.2452,False
2020-07-15,0.8413,1.3415,-2.0965,0.2459,False
2020-07-16,0.8407,1.3443,-2.0937,0.2471,False
2020-07-17,0.8401,1.347,-2.0877,0.2495,False
2020-07-20,0.8395,1.3498,-2.0901,0.2485,False
2020-07-21,0.8389,1.3523,-2.0934,0.2472,False
2020-07-22,0.8379,1.3566,-2.0778,0.2535,False
2020-07-23,0.8373,1.3597,-2.089,0.2489,False
2020-07-24,0.8367,1.3619,-2.0945,0.2467,False
2020-07-27,0.8361,1.3646,-2.0865,0.25,False
2020-07-28,0.8355,1.3673,-2.0805,0.2524,False
2020-07-29,0.8345,1.3718,-2.0666,0.2581,False
2020-07-30,0.8336,1.3761,-2.0707,0.2564,False
2020-07-31,0.8326,1.3804,-2.0679,0.2576,False
2020-08-03,0.8315,1.3854,-2.0601,0.2608,False
2020-08-04,0.8308,1.3883,-2.0733,0.2554,False
2020-08-05,0.83,1.3922,-2.0671,0.258,False
2020-08-06,0.8292,1.3957,-2.0685,0.2574,False
2020-08-07,0.8284,1.3993,-2.0679,0.2576,False
2020-08-10,0.8279,1.4016,-2.0727,0.2556,False
2020-08-11,0.8273,1.4042,-2.0714,0.2562,False
2020-08-12,0.8271,1.4051,-2.0774,0.2537,False
2020-08-13,0.8271,1.405,-2.0821,0.2518,False
2020-08-14,0.8271,1.4052,-2.0699,0.2568,False
2020-08-17,0.8275,1.4035,-2.0688,0.2572,False
2020-08-18,0.8275,1.4034,-2.0721,0.2559,False
2020-08-19,0.8272,1.4049,-2.0709,0.2564,False
2020-08-20,0.8265,1.4078,-2.0658,0.2585,False
2020-08-21,0.8256,1.4117,-2.0709,0.2564,False
2020-08-24,0.8242,1.4184,-2.0779,0.2535,False
2020-08-25,0.8226,1.4254,-2.0478,0.266,False
2020-08-26,0.821,1.4328,-2.0394,0.2696,False
2020-08-27,0.8199,1.4381,-2.0814,0.2521,False
2020-08-28,0.8186,1.4438,-2.0737,0.2552,False
2020-08-31,0.8175,1.4493,-2.0922,0.2477,False
2020-09-01,0.8158,1.4568,-2.0688,0.2572,False
2020-09-02,0.814,1.4649,-2.0211,0.2774,False
2020-09-03,0.8126,1.4717,-2.0028,0.2853,False
2020-09-04,0.8114,1.477,-2.0196,0.278,False
2020-09-08,0.8107,1.4802,-2.043,0.268,False
2020-09-09,0.8099,1.4839,-2.0391,0.2697,False
2020-09-10,0.8089,1.4884,-2.0197,0.278,False
2020-09-11,0.8078,1.4935,-2.0299,0.2736,False
2020-09-14,0.8067,1.4988,-2.03,0.2736,False
2020-09-15,0.8054,1.5046,-2.0541,0.2633,False
2020-09-16,0.8042,1.5103,-2.0551,0.2629,False
2020-09-17,0.8032,1.5145,-2.0756,0.2545,False
2020-09-18,0.8025,1.518,-2.0843,0.2509,False
2020-09-21,0.8016,1.5223,-2.0905,0.2484,False
2020-09-22,0.8005,1.5272,-2.0576,0.2619,False
2020-09-23,0.7992,1.5331,-2.0589,0.2614,False
2020-09-24,0.7978,1.5394,-2.0664,0.2583,False
2020-09-25,0.7966,1.545,-2.0729,0.2556,False
2020-09-28,0.7953,1.5509,-2.0761,0.2542,False
2020-09-29,0.7941,1.5567,-2.0829,0.2514,False
2020-09-30,0.7929,1.5623,-2.0639,0.2593,False
2020-10-01,0.7914,1.5689,-2.0595,0.2611,False
2020-10-02,0.7903,1.5743,-2.0848,0.2507,False
2020-10-05,0.7891,1.5799,-2.1584,0.2217,False
2020-10-06,0.7878,1.5858,-2.1782,0.2143,False
2020-10-07,0.7866,1.5914,-2.1518,0.2242,False
2020-10-08,0.7853,1.5976,-2.1827,0.2126,False
2020-10-09,0.7837,1.6047,-2.1191,0.2369,False
2020-10-12,0.7823,1.6114,-2.1632,0.2199,False
2020-10-13,0.7807,1.6186,-2.1398,0.2288,False
2020-10-14,0.7792,1.6256,-2.1418,0.228,False
2020-10-15,0.7774,1.634,-2.1055,0.2423,False
2020-10-16,0.7755,1.6427,-2.1758,0.2151,False
2020-10-19,0.7734,1.6526,-2.2023,0.2054,False
2020-10-20,0.771,1.6636,-2.2133,0.2015,False
2020-10-21,0.7688,1.6737,-2.2237,0.1977,False
2020-10-22,0.7668,1.6833,-2.2577,0.186,False
2020-10-23,0.7648,1.6925,-2.2508,0.1883,False
2020-10-26,0.7627,1.7023,-2.2339,0.1942,False
2020-10-27,0.7611,1.7098,-2.3276,0.1632,False
2020-10-28,0.7591,1.7192,-2.2339,0.1942,False
2020-10-29,0.7572,1.7277,-2.2362,0.1934,False
2020-10-30,0.7556,1.7354,-2.2805,0.1783,False
2020-11-02,0.754,1.7429,-2.2506,0.1884,False
2020-11-03,0.7526,1.7493,-2.254,0.1872,False
2020-11-04,0.7513,1.7556,-2.2099,0.2027,False
2020-11-05,0.7502,1.7609,-2.2458,0.19,False
2020-11-06,0.749,1.7663,-2.2232,0.1979,False
2020-11-09,0.7484,1.7692,-2.1894,0.2101,False
2020-11-10,0.748,1.7712,-2.1561,0.2226,False
2020-11-11,0.7476,1.7733,-2.2647,0.1836,False
2020-11-12,0.7467,1.7773,-2.2807,0.1783,False
2020-11-13,0.7458,1.7816,-2.2322,0.1948,False
2020-11-16,0.745,1.7858,-2.2571,0.1862,False
2020-11-17,0.7437,1.7918,-2.1363,0.2302,False
2020-11-18,0.7432,1.7941,-2.0725,0.2557,False
2020-11-19,0.7425,1.7977,-2.1542,0.2233,False
2020-11-20,0.7417,1.8015,-2.1652,0.2191,False
2020-11-23,0.7406,1.8068,-2.2166,0.2003,False
2020-11-24,0.7395,1.8122,-2.2214,0.1986,False
2020-11-25,0.7384,1.8175,-2.1517,0.2242,False
2020-11-27,0.7375,1.8217,-2.179,0.214,False
2020-11-30,0.7369,1.8248,-2.104,0.2429,False
2020-12-01,0.7363,1.8278,-2.0534,0.2637,False
2020-12-02,0.7358,1.8302,-2.0772,0.2538,False
2020-12-03,0.7352,1.833,-2.0983,0.2452,False
2020-12-04,0.7344,1.837,-2.1277,0.2335,False
2020-12-07,0.7333,1.8419,-2.1592,0.2214,False
2020-12-08,0.7322,1.8474,-2.1528,0.2238,False
2020-12-09,0.7304,1.8555,-2.1639,0.2196,False
2020-12-10,0.7287,1.8638,-2.2671,0.1828,False
2020-12-11,0.7271,1.8712,-2.3235,0.1645,False
2020-12-14,0.7253,1.8798,-2.3361,0.1606,False
2020-12-15,0.7232,1.8893,-2.3031,0.171,False
2020-12-16,0.7211,1.8992,-2.3689,0.1507,False
2020-12-17,0.7194,1.9075,-2.5054,0.1142,False
2020-12-18,0.7173,1.9173,-2.5928,0.0945,False
2020-12-21,0.7149,1.9285,-2.6216,0.0886,False
2020-12-22,0.7122,1.9413,-2.4462,0.1291,False
2020-12-23,0.7095,1.954,-2.4176,0.1368,False
2020-12-24,0.7075,1.9635,-2.4395,0.1309,False
2020-12-28,0.7056,1.9726,-2.4052,0.1403,False
2020-12-29,0.7036,1.9821,-2.3712,0.15,False
2020-12-30,0.7017,1.9913,-2.4748,0.1217,False
2020-12-31,0.6998,2.0003,-2.4356,0.1319,False
2021-01-04,0.6975,2.0108,-2.3764,0.1485,False
2021-01-05,0.6957,2.0196,-2.4684,0.1234,False
2021-01-06,0.6939,2.0281,-2.3714,0.15,False
2021-01-07,0.692,2.0371,-2.3197,0.1657,False
2021-01-08,0.6903,2.0452,-2.3913,0.1442,False
2021-01-11,0.6886,2.0532,-2.422,0.1356,False
2021-01-12,0.687,2.0608,-2.446,0.1292,False
2021-01-13,0.6852,2.0695,-2.3556,0.1547,False
2021-01-14,0.6828,2.0803,-2.2743,0.1804,False
2021-01-15,0.681,2.0891,-2.3147,0.1673,False
2021-01-19,0.6789,2.0989,-2.2488,0.189,False
2021-01-20,0.677,2.108,-2.2606,0.185,False
2021-01-21,0.6753,2.1158,-2.3095,0.1689,False
2021-01-22,0.6739,2.1225,-2.3469,0.1573,False
2021-01-25,0.6725,2.1292,-2.3418,0.1588,False
2021-01-26,0.6711,2.136,-2.3561,0.1545,False
2021-01-27,0.6696,2.1431,-2.3705,0.1502,False
2021-01-28,0.668,2.1508,-2.3441,0.1581,False
2021-01-29,0.6664,2.1583,-2.3491,0.1566,False
2021-02-01,0.6651,2.1645,-2.3468,0.1573,False
2021-02-02,0.6637,2.1712,-2.351,0.156,False
2021-02-03,0.6623,2.178,-2.3643,0.1521,False
2021-02-04,0.6609,2.1845,-2.3932,0.1437,False
2021-02-05,0.6593,2.192,-2.3829,0.1466,False
2021-02-08,0.6575,2.2007,-2.405,0.1403,False
2021-02-09,0.6556,2.2097,-2.4183,0.1366,False
2021-02-10,0.6538,2.2183,-2.4435,0.1298,False
2021-02-11,0.6521,2.2264,-2.4852,0.1191,False
2021-02-12,0.6504,2.2344,-2.4351,0.1321,False
2021-02-16,0.6488,2.242,-2.4888,0.1182,False
2021-02-17,0.6475,2.2483,-2.5801,0.0972,False
2021-02-18,0.6463,2.2541,-2.6171,0.0895,False
2021-02-19,0.6448,2.2609,-2.6127,0.0904,False
2021-02-22,0.6435,2.2672,-2.6777,0.078,False
2021-02-23,0.6421,2.2742,-2.6586,0.0815,False
2021-02-24,0.6405,2.2815,-2.6881,0.0761,False
2021-02-25,0.639,2.2891,-2.5831,0.0965,False
2021-02-26,0.6373,2.297,-2.7487,0.066,False
2021-03-01,0.6357,2.3048,-2.7554,0.0649,False
2021-03-02,0.634,2.3132,-2.6523,0.0827,False
2021-03-03,0.6323,2.3213,-2.7277,0.0694,False
2021-03-04,0.6306,2.3293,-2.8174,0.0558,False
2021-03-05,0.6288,2.3381,-2.6753,0.0784,False
2021-03-08,0.6268,2.3473,-2.6819,0.0772,False
2021-03-09,0.6249,2.3565,-2.7238,0.07,False
2021-03-10,0.6231,2.3654,-2.7843,0.0605,False
2021-03-11,0.6213,2.374,-2.8268,0.0546,False
2021-03-12,0.6196,2.3822,-3.0033,0.0346,True
2021-03-15,0.6181,2.3897,-3.1146,0.0255,True
2021-03-16,0.6167,2.3965,-3.145,0.0234,True
2021-03-17,0.6153,2.4033,-2.9019,0.0451,True
2021-03-18,0.614,2.4094,-3.076,0.0284,True
2021-03-19,0.613,2.4147,-3.0219,0.0329,True
2021-03-22,0.6119,2.4199,-2.9996,0.0349,True
2021-03-23,0.611,2.4247,-3.049,0.0306,True
2021-03-24,0.6101,2.4288,-3.0546,0.0301,True
2021-03-25,0.6093,2.4329,-3.0375,0.0315,True
2021-03-26,0.6086,2.4368,-3.2056,0.0197,True
2021-03-29,0.6079,2.4403,-3.178,0.0213,True
2021-03-30,0.6073,2.4432,-3.176,0.0214,True
2021-03-31,0.6069,2.4454,-3.1778,0.0213,True
2021-04-01,0.6066,2.4475,-3.2251,0.0186,True
2021-04-05,0.6066,2.4475,-3.3733,0.0119,True
2021-04-06,0.6066,2.4478,-3.4849,0.0084,True
2021-04-07,0.6066,2.4481,-3.4933,0.0082,True
2021-04-08,0.6067,2.4479,-3.6326,0.0052,True
2021-04-09,0.6068,2.4478,-3.6736,0.0045,True
2021-04-12,0.6068,2.4481,-3.7597,0.0033,True
2021-04-13,0.6069,2.448,-3.8121,0.0028,True
2021-04-14,0.6069,2.4482,-3.8958,0.0021,True
2021-04-15,0.607,2.4482,-3.9181,0.0019,True
2021-04-16,0.6071,2.4478,-3.9915,0.0015,True
2021-04-19,0.6074,2.4466,-4.03,0.0013,True
2021-04-20,0.6075,2.4463,-4.2662,0.0005,True
2021-04-21,0.6077,2.4459,-4.3238,0.0004,True
2021-04-22,0.6077,2.446,-4.5554,0.0002,True
2021-04-23,0.6079,2.4454,-4.6575,0.0001,True
2021-04-26,0.608,2.4454,-4.7735,0.0001,True
2021-04-27,0.608,2.4456,-5.019,0.0,True
2021-04-28,0.608,2.4458,-5.2914,0.0,True
2021-04-29,0.6082,2.4451,-4.2844,0.0005,True
2021-04-30,0.6083,2.445,-3.7448,0.0035,True
2021-05-03,0.6086,2.4439,-3.4878,0.0083,True
2021-05-04,0.609,2.4425,-3.2972,0.015,True
2021-05-05,0.6093,2.4415,-3.4517,0.0093,True
2021-05-06,0.6094,2.4411,-3.4957,0.0081,True
2021-05-07,0.6096,2.4408,-3.7224,0.0038,True
2021-05-10,0.6096,2.4407,-3.5622,0.0065,True
2021-05-11,0.6095,2.4419,-3.5055,0.0078,True
2021-05-12,0.6089,2.445,-3.5554,0.0067,True
2021-05-13,0.6085,2.447,-3.4815,0.0085,True
2021-05-14,0.6081,2.4492,-3.4071,0.0107,True
2021-05-17,0.6078,2.4513,-3.4062,0.0107,True
2021-05-18,0.6073,2.4538,-3.4463,0.0095,True
2021-05-19,0.6068,2.4568,-3.3347,0.0134,True
2021-05-20,0.6062,2.4597,-3.4652,0.0089,True
2021-05-21,0.6057,2.4626,-3.4108,0.0106,True
2021-05-24,0.6055,2.4639,-3.3733,0.0119,True
2021-05-25,0.6053,2.465,-3.3208,0.014,True
2021-05-26,0.6051,2.4657,-3.2914,0.0153,True
2021-05-27,0.6049,2.4671,-3.2405,0.0178,True
2021-05-28,0.6046,2.4686,-3.2704,0.0163,True
2021-06-01,0.6043,2.4703,-3.2925,0.0152,True
2021-06-02,0.6039,2.4723,-3.3001,0.0149,True
2021-06-03,0.6037,2.4738,-3.319,0.014,True
2021-06-04,0.6036,2.4744,-3.3202,0.014,True
2021-06-07,0.6034,2.4752,-3.3622,0.0123,True
2021-06-08,0.6033,2.4761,-3.3623,0.0123,True
2021-06-09,0.6031,2.4771,-3.4127,0.0105,True
2021-06-10,0.603,2.4778,-3.573,0.0063,True
2021-06-11,0.6029,2.4782,-3.5524,0.0067,True
2021-06-14,0.6029,2.4784,-3.3837,0.0115,True
2021-06-15,0.6029,2.4782,-3.4172,0.0104,True
2021-06-16,0.603,2.4783,-3.4412,0.0096,True
2021-06-17,0.603,2.478,-3.4452,0.0095,True
2021-06-18,0.6031,2.4776,-3.4384,0.0097,True
2021-06-21,0.6033,2.4767,-3.4012,0.0109,True
2021-06-22,0.6036,2.4756,-3.3434,0.013,True
2021-06-23,0.6037,2.475,-3.3411,0.0131,True
2021-06-24,0.6038,2.4745,-3.3416,0.0131,True
2021-06-25,0.604,2.4737,-3.3193,0.014,True
2021-06-28,0.6042,2.4728,-3.3214,0.014,True
2021-06-29,0.6045,2.4716,-3.2619,0.0167,True
2021-06-30,0.6048,2.4701,-3.2274,0.0185,True
2021-07-01,0.6051,2.4686,-3.2042,0.0197,True
2021-07-02,0.6056,2.4666,-3.172,0.0217,True
2021-07-06,0.6059,2.4655,-3.1969,0.0202,True
2021-07-07,0.6063,2.4636,-3.145,0.0234,True
2021-07-08,0.6065,2.4624,-3.1482,0.0232,True
2021-07-09,0.6069,2.4609,-3.1361,0.024,True
2021-07-12,0.6073,2.4591,-3.1351,0.0241,True
2021-07-13,0.6076,2.4578,-3.1907,0.0205,True
2021-07-14,0.608,2.4559,-3.1414,0.0236,True
2021-07-15,0.6084,2.4539,-3.106,0.0261,True
2021-07-16,0.6088,2.4521,-3.1379,0.0239,True
2021-07-19,0.6092,2.4502,-3.2888,0.0154,True
2021-07-20,0.6098,2.4476,-3.2162,0.0191,True
2021-07-21,0.6103,2.4454,-3.0371,0.0316,True
2021-07-22,0.6108,2.4431,-3.227,0.0185,True
2021-07-23,0.6114,2.44,-3.0118,0.0338,True
2021-07-26,0.6122,2.4365,-2.9591,0.0389,True
2021-07-27,0.6129,2.4332,-2.9484,0.04,True
2021-07-28,0.6136,2.43,-3.022,0.0329,True
2021-07-29,0.6143,2.4267,-2.9302,0.042,True
2021-07-30,0.615,2.4234,-2.8618,0.05,True
2021-08-02,0.6158,2.4196,-2.8207,0.0554,False
2021-08-03,0.6166,2.4156,-2.7782,0.0615,False
2021-08-04,0.6173,2.4126,-2.6953,0.0749,False
2021-08-05,0.6182,2.4086,-2.6204,0.0889,False
2021-08-06,0.6188,2.4054,-2.6717,0.0791,False
2021-08-09,0.6196,2.4019,-2.6582,0.0816,False
2021-08-10,0.6204,2.398,-2.6132,0.0903,False
2021-08-11,0.6214,2.3936,-2.5836,0.0964,False
2021-08-12,0.6223,2.3893,-2.5826,0.0966,False
2021-08-13,0.623,2.386,-2.6153,0.0899,False
2021-08-16,0.6238,2.3823,-2.6087,0.0912,False
2021-08-17,0.6245,2.3793,-2.642,0.0846,False
2021-08-18,0.6249,2.3771,-3.0947,0.0269,True
2021-08-19,0.6256,2.3736,-3.213,0.0192,True
2021-08-20,0.6258,2.3728,-3.2117,0.0193,True
2021-08-23,0.626,2.3719,-3.2096,0.0194,True
2021-08-24,0.6261,2.3713,-3.2033,0.0198,True
2021-08-25,0.6262,2.371,-3.2891,0.0154,True
2021-08-26,0.6262,2.3711,-3.3428,0.0131,True
2021-08-27,0.6262,2.3706,-3.2816,0.0157,True
2021-08-30,0.6265,2.3695,-3.243,0.0176,True
2021-08-31,0.6267,2.3682,-3.1937,0.0204,True
2021-09-01,0.6269,2.3675,-3.1918,0.0205,True
2021-09-02,0.6271,2.3664,-3.1949,0.0203,True
2021-09-03,0.6275,2.3647,-3.1586,0.0225,True
2021-09-07,0.6279,2.3627,-3.1847,0.0209,True
2021-09-08,0.6285,2.3599,-3.0515,0.0304,True
2021-09-09,0.6291,2.3571,-2.589,0.0953,False
2021-09-10,0.6297,2.354,-2.6179,0.0894,False
2021-09-13,0.6304,2.3505,-2.6346,0.0861,False
2021-09-14,0.6312,2.347,-2.668,0.0797,False
2021-09-15,0.6318,2.344,-2.7201,0.0706,False
2021-09-16,0.6324,2.341,-2.7158,0.0713,False
2021-09-17,0.633,2.3381,-2.7079,0.0727,False
2021-09-20,0.6335,2.3358,-2.7431,0.0669,False
2021-09-21,0.634,2.3335,-2.7144,0.0716,False
2021-09-22,0.6345,2.3309,-2.696,0.0747,False
2021-09-23,0.6351,2.3282,-2.7192,0.0708,False
2021-09-24,0.6357,2.325,-2.7551,0.065,False
2021-09-27,0.6365,2.3211,-2.7542,0.0651,False
2021-09-28,0.6373,2.3174,-2.7823,0.0609,False
2021-09-29,0.6382,2.3131,-2.7588,0.0644,False
2021-09-30,0.6389,2.3096,-2.7981,0.0585,False
2021-10-01,0.6396,2.306,-2.8079,0.0572,False
2021-10-04,0.6403,2.3027,-2.872,0.0487,True
2021-10-05,0.641,2.2991,-2.8821,0.0475,True
2021-10-06,0.6416,2.2959,-2.8784,0.0479,True
2021-10-07,0.6425,2.2915,-2.812,0.0566,False
2021-10-08,0.6435,2.2867,-2.7951,0.059,False
2021-10-11,0.6444,2.2821,-2.7973,0.0587,False
2021-10-12,0.6453,2.2777,-2.8012,0.0581,False
2021-10-13,0.6462,2.2736,-2.8975,0.0456,True
2021-10-14,0.647,2.2695,-2.9222,0.0428,True
2021-10-15,0.6479,2.2647,-2.872,0.0487,True
2021-10-18,0.649,2.2595,-2.7941,0.0591,False
2021-10-19,0.6501,2.2539,-2.7969,0.0587,False
2021-10-20,0.6512,2.2486,-2.7706,0.0626,False
2021-10-21,0.6524,2.2428,-2.6605,0.0811,False
2021-10-22,0.6535,2.2372,-2.6799,0.0776,False
2021-10-25,0.6548,2.2311,-2.4543,0.127,False
2021-10-26,0.6559,2.2254,-2.5123,0.1125,False
2021-10-27,0.6573,2.2189,-2.4172,0.1369,False
2021-10-28,0.6586,2.2123,-2.3836,0.1464,False
2021-10-29,0.6598,2.2061,-2.4354,0.132,False
2021-11-01,0.6609,2.201,-2.5954,0.094,False
2021-11-02,0.6619,2.1959,-2.6069,0.0916,False
2021-11-03,0.6629,2.1911,-2.5935,0.0943,False
2021-11-04,0.6638,2.1867,-2.6584,0.0815,False
2021-11-05,0.6646,2.1824,-2.444,0.1297,False
2021-11-08,0.6655,2.1782,-2.2926,0.1744,False
2021-11-09,0.6663,2.174,-2.2394,0.1922,False
2021-11-10,0.6671,2.1703,-2.2614,0.1847,False
2021-11-11,0.6679,2.1664,-2.2682,0.1824,False
