date,hedge_ratio,intercept,adf_stat,p_value,cointegrated
2024-05-10,1.0254,0.2472,-1.429,0.5683,False
2024-05-13,1.0207,0.2724,-1.3277,0.6164,False
2024-05-14,1.0169,0.293,-1.3313,0.6147,False
2024-05-15,1.0129,0.3146,-1.4266,0.5694,False
2024-05-16,1.0077,0.3422,-1.4764,0.5452,False
2024-05-17,1.0044,0.3601,-1.4996,0.5337,False
2024-05-20,1.0012,0.3777,-1.5001,0.5334,False
2024-05-21,0.9977,0.3964,-1.3877,0.5882,False
2024-05-22,0.9944,0.4142,-1.4123,0.5764,False
2024-05-23,0.9916,0.4296,-1.4036,0.5805,False
2024-05-24,0.9881,0.4482,-1.4262,0.5696,False
2024-05-28,0.9839,0.4714,-1.4668,0.5499,False
2024-05-29,0.9803,0.4907,-1.4605,0.553,False
2024-05-30,0.9766,0.5108,-1.4547,0.5558,False
2024-05-31,0.9721,0.5354,-1.4586,0.5539,False
2024-06-03,0.9681,0.557,-1.4861,0.5404,False
2024-06-04,0.9652,0.5726,-1.4444,0.5608,False
2024-06-05,0.962,0.59,-1.3923,0.586,False
2024-06-06,0.9593,0.6051,-1.3789,0.5923,False
2024-06-07,0.9572,0.6166,-1.3838,0.59,False
2024-06-10,0.955,0.6285,-1.4187,0.5733,False
2024-06-11,0.9522,0.6435,-1.4658,0.5504,False
2024-06-12,0.9507,0.6521,-1.7463,0.4074,False
2024-06-13,0.9499,0.6569,-1.609,0.4791,False
2024-06-14,0.9484,0.6653,-1.6988,0.4317,False
2024-06-17,0.9481,0.6673,-1.7232,0.4192,False
2024-06-18,0.9476,0.6703,-1.5366,0.5153,False
2024-06-20,0.9469,0.6749,-1.5129,0.5271,False
2024-06-21,0.946,0.6798,-1.5218,0.5227,False
2024-06-24,0.9448,0.6867,-1.6635,0.45,False
2024-06-25,0.9424,0.7,-1.4667,0.5499,False
2024-06-26,0.9412,0.7071,-1.5136,0.5268,False
2024-06-27,0.9413,0.7067,-1.8392,0.3612,False
2024-06-28,0.9413,0.7074,-1.7756,0.3926,False
2024-07-01,0.9402,0.7136,-1.7975,0.3817,False
2024-07-02,0.9402,0.7143,-1.8121,0.3744,False
2024-07-03,0.9398,0.7168,-1.874,0.3444,False
2024-07-05,0.9398,0.7173,-2.1119,0.2398,False
2024-07-08,0.939,0.7226,-2.1327,0.2316,False
2024-07-09,0.9382,0.7273,-2.3117,0.1682,False
2024-07-10,0.9406,0.7149,-2.1389,0.2292,False
2024-07-11,0.9437,0.699,-2.2126,0.2017,False
2024-07-12,0.9479,0.6771,-2.23,0.1955,False
2024-07-15,0.9512,0.6598,-2.0649,0.2588,False
2024-07-16,0.9543,0.6435,-2.0929,0.2474,False
2024-07-17,0.9572,0.6287,-2.2374,0.193,False
2024-07-18,0.9603,0.6123,-2.1906,0.2097,False
2024-07-19,0.9633,0.5967,-2.2682,0.1824,False
2024-07-22,0.9659,0.5834,-2.4659,0.124,False
2024-07-23,0.9693,0.5655,-2.2323,0.1947,False
2024-07-24,0.9721,0.5506,-2.3472,0.1572,False
2024-07-25,0.9751,0.535,-2.1248,0.2346,False
2024-07-26,0.9776,0.5221,-2.207,0.2037,False
2024-07-29,0.9804,0.5071,-2.1621,0.2203,False
2024-07-30,0.983,0.4934,-2.0011,0.2861,False
2024-07-31,0.9845,0.4856,-1.9664,0.3015,False
2024-08-01,0.985,0.4836,-1.9253,0.3202,False
2024-08-02,0.9844,0.4865,-1.6868,0.4379,False
2024-08-05,0.9834,0.4923,-1.623,0.4711,False
2024-08-06,0.9812,0.5042,-1.5244,0.5214,False
2024-08-07,0.98,0.5102,-1.5046,0.5312,False
2024-08-08,0.9782,0.5203,-1.4403,0.5628,False
2024-08-09,0.9764,0.5295,-1.4685,0.549,False
2024-08-12,0.9756,0.5338,-1.5794,0.4939,False
2024-08-13,0.9744,0.5406,-1.653,0.4555,False
2024-08-14,0.9739,0.5434,-1.5556,0.5059,False
2024-08-15,0.9731,0.5475,-1.4983,0.5343,False
2024-08-16,0.9723,0.552,-1.5001,0.5335,False
2024-08-19,0.9708,0.5603,-1.5096,0.5287,False
2024-08-20,0.9708,0.5602,-1.5822,0.4925,False
2024-08-21,0.9707,0.5609,-1.8983,0.3328,False
2024-08-22,0.9711,0.5591,-1.9391,0.3139,False
2024-08-23,0.9708,0.5609,-1.833,0.3642,False
2024-08-26,0.9692,0.5696,-1.82,0.3706,False
2024-08-27,0.9681,0.5756,-1.7024,0.4299,False
2024-08-28,0.9668,0.5829,-1.7624,0.3993,False
2024-08-29,0.966,0.5872,-1.8522,0.3549,False
2024-08-30,0.9656,0.5896,-1.8765,0.3432,False
2024-09-03,0.9654,0.5905,-1.8957,0.3341,False
2024-09-04,0.9656,0.5898,-2.0244,0.276,False
2024-09-05,0.9654,0.5909,-2.0644,0.2591,False
2024-09-06,0.9649,0.5939,-2.2376,0.1929,False
2024-09-09,0.966,0.5884,-2.1105,0.2403,False
2024-09-10,0.9666,0.5855,-2.2095,0.2028,False
2024-09-11,0.9672,0.5821,-2.2356,0.1936,False
2024-09-12,0.9669,0.5842,-2.1263,0.2341,False
2024-09-13,0.9662,0.5881,-2.1016,0.2439,False
2024-09-16,0.9658,0.5903,-1.7788,0.391,False
2024-09-17,0.9642,0.5994,-1.8319,0.3647,False
2024-09-18,0.9624,0.609,-1.9505,0.3087,False
2024-09-19,0.9604,0.6201,-1.9711,0.2994,False
2024-09-20,0.9582,0.6321,-1.8959,0.334,False
2024-09-23,0.9553,0.6475,-1.9436,0.3119,False
2024-09-24,0.9531,0.6594,-2.0778,0.2535,False
2024-09-25,0.9505,0.6739,-2.0091,0.2826,False
2024-09-26,0.9472,0.6917,-1.9441,0.3116,False
2024-09-27,0.9441,0.7086,-1.9357,0.3155,False
2024-09-30,0.9413,0.7239,-2.0229,0.2766,False
2024-10-01,0.9386,0.7386,-2.0144,0.2803,False
2024-10-02,0.9365,0.7501,-2.0427,0.2682,False
2024-10-03,0.9342,0.7628,-1.9753,0.2975,False
2024-10-04,0.932,0.7748,-2.0425,0.2682,False
2024-10-07,0.9293,0.7896,-1.9924,0.2899,False
2024-10-08,0.9268,0.8031,-1.9656,0.3019,False
2024-10-09,0.9239,0.8191,-1.9451,0.3111,False
2024-10-10,0.9213,0.8335,-2.0537,0.2636,False
2024-10-11,0.918,0.8513,-1.8834,0.3399,False
2024-10-14,0.914,0.8728,-1.8663,0.3481,False
2024-10-15,0.9098,0.8958,-1.7886,0.3862,False
2024-10-16,0.9062,0.9149,-1.8474,0.3572,False
2024-10-17,0.9027,0.9344,-1.8391,0.3612,False
2024-10-18,0.8986,0.9563,-1.8223,0.3695,False
2024-10-21,0.8941,0.9808,-1.8353,0.3631,False
2024-10-22,0.8898,1.0041,-1.8051,0.3779,False
2024-10-23,0.8855,1.0271,-1.8261,0.3676,False
2024-10-24,0.8812,1.0504,-1.9562,0.3061,False
2024-10-25,0.8763,1.0773,-2.053,0.2638,False
2024-10-28,0.8712,1.1048,-2.0972,0.2456,False
2024-10-29,0.8655,1.1359,-2.1591,0.2214,False
2024-10-30,0.8599,1.1664,-2.2304,0.1954,False
2024-10-31,0.8545,1.1961,-2.2012,0.2058,False
2024-11-01,0.849,1.2257,-1.9926,0.2898,False
2024-11-04,0.845,1.2478,-1.9993,0.2869,False
2024-11-05,0.8408,1.2704,-2.0271,0.2748,False
2024-11-06,0.8361,1.2962,-2.0562,0.2625,False
2024-11-07,0.8321,1.3181,-2.0466,0.2665,False
2024-11-08,0.8284,1.3381,-2.2268,0.1967,False
2024-11-11,0.8228,1.3688,-2.3749,0.149,False
2024-11-12,0.8172,1.3995,-2.6353,0.0859,False
2024-11-13,0.8112,1.4321,-2.2304,0.1954,False
2024-11-14,0.8077,1.4516,-2.197,0.2073,False
2024-11-15,0.8054,1.4643,-2.0939,0.247,False
2024-11-18,0.803,1.4775,-2.1776,0.2145,False
2024-11-19,0.8016,1.4855,-1.9196,0.3229,False
2024-11-20,0.7988,1.5011,-2.0655,0.2586,False
2024-11-21,0.7978,1.5064,-1.5335,0.5169,False
2024-11-22,0.7994,1.4981,-1.4225,0.5715,False
2024-11-25,0.8016,1.4868,-1.6581,0.4528,False
2024-11-26,0.8037,1.4755,-1.2781,0.6392,False
2024-11-27,0.8066,1.4602,-1.1485,0.6954,False
2024-11-29,0.8098,1.443,-1.0219,0.7452,False
2024-12-02,0.8138,1.4215,-1.0888,0.7195,False
2024-12-03,0.8179,1.3997,-1.1236,0.7056,False
2024-12-04,0.8219,1.3782,-1.0821,0.7222,False
2024-12-05,0.8262,1.355,-1.0213,0.7454,False
2024-12-06,0.8307,1.3308,-1.0024,0.7524,False
2024-12-09,0.8348,1.3089,-1.1636,0.689,False
2024-12-10,0.8384,1.2894,-1.2367,0.6576,False
2024-12-11,0.8438,1.2598,-1.2116,0.6686,False
2024-12-12,0.8482,1.236,-1.1674,0.6874,False
2024-12-13,0.8529,1.2108,-1.0469,0.7358,False
2024-12-16,0.8557,1.1957,-1.1408,0.6985,False
2024-12-17,0.8585,1.1804,-1.1113,0.7105,False
2024-12-18,0.8601,1.1717,-1.2587,0.6478,False
2024-12-19,0.8611,1.1667,-1.3163,0.6217,False
2024-12-20,0.8627,1.1579,-1.2202,0.6649,False
2024-12-23,0.864,1.1509,-1.2033,0.6722,False
2024-12-24,0.8657,1.1421,-1.2009,0.6732,False
2024-12-26,0.8674,1.1329,-1.1856,0.6798,False
2024-12-27,0.8688,1.1253,-1.2063,0.6709,False
2024-12-30,0.8698,1.1199,-1.2738,0.6411,False
2024-12-31,0.8708,1.1148,-1.3187,0.6206,False
2025-01-02,0.8725,1.1058,-1.3804,0.5917,False
2025-01-03,0.875,1.0922,-1.4882,0.5393,False
2025-01-06,0.878,1.0755,-1.5064,0.5304,False
2025-01-07,0.8814,1.0569,-1.486,0.5404,False
2025-01-08,0.8842,1.0416,-1.6027,0.4822,False
2025-01-10,0.8869,1.027,-1.5915,0.4879,False
2025-01-13,0.8905,1.0075,-1.68,0.4414,False
2025-01-14,0.8942,0.9869,-1.7239,0.4188,False
2025-01-15,0.8994,0.9588,-1.6329,0.466,False
2025-01-16,0.9047,0.9297,-1.7131,0.4244,False
2025-01-17,0.9105,0.8983,-1.9415,0.3128,False
2025-01-21,0.9175,0.8597,-1.6022,0.4825,False
2025-01-22,0.9241,0.824,-1.6188,0.4733,False
2025-01-23,0.9299,0.7922,-1.7865,0.3872,False
2025-01-24,0.9365,0.756,-1.9527,0.3077,False
2025-01-27,0.9453,0.7077,-2.1826,0.2126,False
2025-01-28,0.954,0.6603,-1.8221,0.3695,False
2025-01-29,0.9637,0.6074,-1.9048,0.3298,False
2025-01-30,0.9736,0.5527,-2.1234,0.2352,False
2025-01-31,0.9825,0.5041,-2.1766,0.2148,False
2025-02-03,0.9915,0.4549,-2.3656,0.1517,False
2025-02-04,0.9981,0.4186,-2.1436,0.2274,False
2025-02-05,1.0048,0.3819,-1.5981,0.4845,False
2025-02-06,1.0121,0.3423,-1.3659,0.5985,False
2025-02-07,1.019,0.3044,-1.2225,0.6638,False
2025-02-10,1.026,0.2658,-1.3298,0.6154,False
2025-02-11,1.0344,0.22,-1.5951,0.4861,False
2025-02-12,1.0407,0.1856,-1.7802,0.3904,False
2025-02-13,1.0445,0.165,-1.6759,0.4436,False
2025-02-14,1.0484,0.1434,-1.8109,0.3751,False
2025-02-18,1.0515,0.1266,-1.9344,0.3161,False
2025-02-19,1.054,0.1133,-2.0821,0.2518,False
2025-02-20,1.0572,0.0956,-2.0149,0.2801,False
2025-02-21,1.06,0.0802,-1.685,0.4388,False
2025-02-24,1.0617,0.071,-1.5163,0.5254,False
2025-02-25,1.0643,0.057,-1.3281,0.6162,False
2025-02-26,1.0668,0.0433,-1.6675,0.448,False
2025-02-27,1.0696,0.028,-1.5187,0.5242,False
2025-02-28,1.0718,0.0156,-1.2346,0.6585,False
2025-03-03,1.073,0.0091,-1.2878,0.6347,False
2025-03-04,1.0732,0.0081,-1.2195,0.6651,False
2025-03-05,1.0733,0.0075,-1.2398,0.6562,False
2025-03-06,1.0738,0.0051,-1.3589,0.6018,False
2025-03-07,1.0743,0.0022,-1.4177,0.5738,False
2025-03-10,1.0748,-0.0009,-1.6157,0.475,False
2025-03-11,1.0739,0.0043,-1.2775,0.6394,False
2025-03-12,1.0717,0.0167,-1.3086,0.6252,False
2025-03-13,1.0696,0.0279,-1.2075,0.6704,False
2025-03-14,1.0675,0.0396,-1.183,0.6809,False
2025-03-17,1.0654,0.0514,-1.1806,0.6819,False
2025-03-18,1.0629,0.0649,-1.1626,0.6895,False
2025-03-19,1.0609,0.0765,-1.1682,0.6871,False
2025-03-20,1.0588,0.0881,-1.146,0.6964,False
2025-03-21,1.0576,0.0944,-1.306,0.6264,False
2025-03-24,1.0566,0.1,-1.2629,0.646,False
2025-03-25,1.0558,0.1049,-1.2369,0.6575,False
2025-03-26,1.0551,0.1085,-1.2206,0.6647,False
2025-03-27,1.0543,0.1131,-1.2448,0.654,False
2025-03-28,1.0529,0.1213,-1.2975,0.6303,False
2025-03-31,1.0519,0.127,-1.2761,0.64,False
2025-04-01,1.0514,0.1299,-1.2809,0.6378,False
2025-04-02,1.0506,0.1343,-1.1494,0.695,False
2025-04-03,1.0469,0.1549,-0.9729,0.763,False
2025-04-04,1.0438,0.1723,-1.0342,0.7406,False
2025-04-07,1.0402,0.1919,-1.1706,0.6861,False
2025-04-08,1.0354,0.2185,-1.1453,0.6967,False
2025-04-09,1.0323,0.2358,-1.1252,0.7049,False
2025-04-10,1.0287,0.2556,-1.0476,0.7355,False
2025-04-11,1.0241,0.2813,-1.0323,0.7413,False
2025-04-14,1.0204,0.302,-1.166,0.688,False
2025-04-15,1.0154,0.3297,-1.2086,0.6699,False
2025-04-16,1.0085,0.3675,-1.1803,0.682,False
2025-04-17,1.002,0.4038,-1.115,0.709,False
2025-04-21,0.9935,0.4505,-1.0679,0.7277,False
2025-04-22,0.9869,0.487,-1.2996,0.6294,False
2025-04-23,0.9802,0.5241,-1.3608,0.6009,False
2025-04-24,0.975,0.5532,-1.6302,0.4674,False
2025-04-25,0.97,0.5808,-1.5518,0.5078,False
2025-04-28,0.9645,0.6113,-1.6043,0.4814,False
2025-04-29,0.9594,0.6399,-1.5854,0.4909,False
2025-04-30,0.9545,0.6669,-1.6646,0.4494,False
2025-05-01,0.9498,0.6931,-1.6842,0.4393,False
2025-05-02,0.9455,0.7171,-1.5627,0.5023,False
2025-05-05,0.9406,0.7443,-1.5377,0.5148,False
2025-05-06,0.9358,0.7708,-1.5771,0.4951,False
2025-05-07,0.9316,0.7942,-1.6681,0.4476,False
2025-05-08,0.9274,0.8175,-1.5388,0.5142,False
2025-05-09,0.9226,0.8443,-1.4587,0.5539,False
2025-05-12,0.9191,0.8635,-1.6641,0.4497,False
2025-05-13,0.9164,0.8787,-1.6673,0.4481,False
2025-05-14,0.9131,0.8974,-1.4952,0.5359,False
2025-05-15,0.9097,0.9164,-1.5032,0.5319,False
2025-05-16,0.9065,0.9346,-1.3779,0.5928,False
2025-05-19,0.9042,0.9471,-1.6339,0.4654,False
2025-05-20,0.9008,0.9665,-1.4068,0.579,False
2025-05-21,0.897,0.9875,-1.4449,0.5606,False
2025-05-22,0.8919,1.0158,-1.3721,0.5956,False
2025-05-23,0.8862,1.047,-1.32,0.62,False
2025-05-27,0.8804,1.0792,-1.1369,0.7001,False
2025-05-28,0.8741,1.1142,-1.2013,0.673,False
2025-05-29,0.8677,1.1496,-1.0813,0.7225,False
2025-05-30,0.8623,1.1792,-1.2093,0.6696,False
2025-06-02,0.8563,1.2126,-1.2934,0.6322,False
2025-06-03,0.8517,1.2379,-1.308,0.6255,False
2025-06-04,0.8472,1.2628,-1.4159,0.5746,False
2025-06-05,0.8417,1.2936,-1.3616,0.6006,False
2025-06-06,0.8356,1.3269,-1.429,0.5683,False
2025-06-09,0.8293,1.362,-1.2891,0.6342,False
2025-06-10,0.8232,1.3955,-1.1411,0.6984,False
2025-06-11,0.8164,1.4334,-1.2367,0.6576,False
2025-06-12,0.8108,1.4641,-1.2158,0.6668,False
2025-06-13,0.8053,1.4944,-1.1556,0.6924,False
2025-06-16,0.8004,1.5216,-1.1844,0.6803,False
2025-06-17,0.7953,1.5495,-1.1077,0.712,False
2025-06-18,0.7906,1.5754,-1.126,0.7046,False
2025-06-20,0.7862,1.6,-1.1141,0.7094,False
2025-06-23,0.783,1.6178,-1.218,0.6658,False
2025-06-24,0.7796,1.6365,-1.1863,0.6795,False
2025-06-25,0.7764,1.654,-1.1489,0.6952,False
2025-06-26,0.7725,1.6758,-1.1634,0.6891,False
2025-06-27,0.7676,1.7029,-1.3258,0.6173,False
2025-06-30,0.7629,1.7288,-1.3716,0.5958,False
2025-07-01,0.759,1.7505,-1.4657,0.5504,False
2025-07-02,0.7552,1.7714,-1.2023,0.6726,False
2025-07-03,0.7512,1.7937,-1.2926,0.6326,False
2025-07-07,0.7462,1.821,-1.2935,0.6321,False
2025-07-08,0.7405,1.8527,-1.5523,0.5075,False
2025-07-09,0.7348,1.8842,-1.4973,0.5349,False
2025-07-10,0.73,1.9104,-1.4947,0.5362,False
2025-07-11,0.724,1.9438,-1.4624,0.552,False
2025-07-14,0.7183,1.975,-1.4082,0.5783,False
2025-07-15,0.7132,2.0035,-1.557,0.5052,False
2025-07-16,0.7097,2.023,-1.7478,0.4067,False
2025-07-17,0.7064,2.0409,-1.8908,0.3364,False
2025-07-18,0.7042,2.0531,-1.9817,0.2947,False
2025-07-21,0.7019,2.0659,-1.5579,0.5047,False
2025-07-22,0.6998,2.0777,-1.6299,0.4676,False
2025-07-23,0.6976,2.09,-1.7576,0.4017,False
2025-07-24,0.6952,2.1037,-1.8167,0.3722,False
2025-07-25,0.6924,2.119,-1.7412,0.41,False
2025-07-28,0.689,2.1381,-1.7417,0.4098,False
2025-07-29,0.6861,2.1543,-1.7377,0.4118,False
2025-07-30,0.6841,2.1658,-1.8059,0.3776,False
2025-07-31,0.682,2.1774,-2.0993,0.2448,False
2025-08-01,0.6801,2.1882,-2.1359,0.2303,False
2025-08-04,0.6796,2.1914,-2.3544,0.155,False
2025-08-05,0.6786,2.1971,-2.5376,0.1066,False
2025-08-06,0.6774,2.2041,-2.7857,0.0603,False
2025-08-07,0.6753,2.2157,-2.8141,0.0563,False
2025-08-08,0.6743,2.2216,-2.8983,0.0456,True
2025-08-11,0.6708,2.2415,-2.868,0.0492,True
2025-08-12,0.669,2.2517,-2.7412,0.0672,False
2025-08-13,0.6681,2.2572,-2.4895,0.1181,False
2025-08-14,0.6655,2.2714,-2.4273,0.1342,False
2025-08-15,0.664,2.28,-2.3687,0.1508,False
2025-08-18,0.6628,2.287,-2.5328,0.1077,False
2025-08-19,0.6631,2.286,-2.514,0.1121,False
2025-08-20,0.6628,2.2875,-2.2356,0.1936,False
2025-08-21,0.6626,2.2889,-2.1871,0.211,False
2025-08-22,0.6634,2.2851,-2.3705,0.1502,False
2025-08-25,0.6642,2.2809,-2.2153,0.2007,False
2025-08-26,0.6645,2.2797,-2.2052,0.2044,False
2025-08-27,0.6661,2.2708,-2.2728,0.1809,False
2025-08-28,0.6679,2.2616,-2.3714,0.15,False
2025-08-29,0.6692,2.2548,-2.4708,0.1227,False
2025-09-02,0.6704,2.2483,-2.6009,0.0928,False
2025-09-03,0.6713,2.2438,-2.684,0.0769,False
2025-09-04,0.6729,2.2353,-2.8143,0.0563,False
2025-09-05,0.6745,2.2268,-2.9786,0.0369,True
2025-09-08,0.6758,2.22,-2.7632,0.0637,False
2025-09-09,0.6765,2.2165,-2.5778,0.0977,False
2025-09-10,0.677,2.2139,-2.5623,0.1011,False
2025-09-11,0.6788,2.2048,-2.5539,0.1029,False
2025-09-12,0.6808,2.1942,-2.453,0.1273,False
2025-09-15,0.6826,2.1842,-2.4137,0.1379,False
2025-09-16,0.6851,2.1711,-2.3438,0.1582,False
2025-09-17,0.6874,2.1587,-2.3483,0.1569,False
2025-09-18,0.6899,2.1452,-2.2454,0.1902,False
2025-09-19,0.6923,2.1325,-2.202,0.2055,False
2025-09-22,0.6945,2.1208,-2.1661,0.2188,False
2025-09-23,0.6969,2.1079,-1.9694,0.3002,False
2025-09-24,0.6991,2.0958,-1.9955,0.2886,False
2025-09-25,0.7015,2.0833,-2.0491,0.2655,False
2025-09-26,0.7038,2.0708,-2.0062,0.2839,False
2025-09-29,0.7061,2.0583,-1.9012,0.3315,False
2025-09-30,0.7085,2.0454,-1.7758,0.3926,False
2025-10-01,0.7105,2.0348,-1.7972,0.3819,False
2025-10-02,0.7125,2.024,-1.7834,0.3888,False
2025-10-03,0.7144,2.014,-1.7677,0.3966,False
2025-10-06,0.7155,2.0079,-1.7959,0.3825,False
2025-10-07,0.7162,2.0041,-1.7951,0.3829,False
2025-10-08,0.7168,2.0009,-1.8588,0.3517,False
2025-10-09,0.7177,1.9965,-1.9852,0.2931,False
2025-10-10,0.7185,1.9923,-2.0353,0.2713,False
2025-10-13,0.7199,1.9845,-2.1092,0.2408,False
2025-10-14,0.7217,1.9746,-2.1636,0.2197,False
2025-10-15,0.724,1.9625,-2.1793,0.2138,False
2025-10-16,0.7271,1.9454,-2.2591,0.1855,False
2025-10-17,0.7308,1.9255,-2.2964,0.1731,False
2025-10-20,0.7346,1.9051,-2.5247,0.1096,False
2025-10-21,0.7383,1.8848,-2.628,0.0873,False
2025-10-22,0.7424,1.8626,-2.8171,0.0559,False
2025-10-23,0.7467,1.8394,-2.828,0.0544,False
2025-10-24,0.7504,1.8191,-2.8426,0.0524,False
2025-10-27,0.7543,1.7984,-2.6367,0.0856,False
2025-10-28,0.7581,1.7779,-2.7517,0.0655,False
2025-10-29,0.7614,1.7598,-2.8429,0.0524,False
2025-10-30,0.7642,1.7446,-3.7612,0.0033,True
2025-10-31,0.7668,1.7308,-3.6738,0.0045,True
2025-11-03,0.7692,1.7176,-3.1757,0.0214,True
2025-11-04,0.7717,1.7044,-3.3042,0.0147,True
2025-11-05,0.7745,1.6892,-3.7145,0.0039,True
2025-11-06,0.778,1.6701,-3.3787,0.0117,True
2025-11-07,0.7822,1.647,-3.3068,0.0146,True
2025-11-10,0.7859,1.6274,-3.4184,0.0103,True
2025-11-11,0.7893,1.6089,-3.5398,0.007,True
2025-11-12,0.7934,1.5866,-3.2637,0.0166,True
2025-11-13,0.7985,1.5586,-3.4489,0.0094,True
2025-11-14,0.8033,1.5326,-3.2013,0.0199,True
2025-11-17,0.8079,1.5079,-3.2572,0.0169,True
2025-11-18,0.8158,1.4645,-1.7711,0.3949,False
2025-11-19,0.8223,1.4286,-1.871,0.3458,False
2025-11-20,0.8295,1.389,-0.7871,0.8229,False
2025-11-21,0.8312,1.3794,-0.4113,0.9082,False
2025-11-24,0.8368,1.3489,-0.573,0.877,False
2025-11-25,0.8382,1.3409,-1.0178,0.7467,False
2025-11-26,0.8367,1.3487,-0.9653,0.7657,False
2025-11-28,0.8362,1.3513,-1.0082,0.7502,False
2025-12-01,0.8336,1.3653,-0.4994,0.8921,False
2025-12-02,0.8315,1.3763,-0.606,0.8696,False
2025-12-03,0.8273,1.3987,-0.4956,0.8929,False
2025-12-04,0.8233,1.4201,-0.1251,0.9469,False
2025-12-05,0.8185,1.4458,-0.2563,0.9315,False
2025-12-08,0.8145,1.4671,-0.1609,0.943,False
2025-12-09,0.8108,1.4872,0.0594,0.9632,False
2025-12-10,0.8053,1.5165,-0.397,0.9106,False
2025-12-11,0.8003,1.5434,-0.5931,0.8725,False
2025-12-12,0.7964,1.5648,-0.9306,0.7777,False
2025-12-15,0.7909,1.5943,-0.5272,0.8866,False
2025-12-16,0.7864,1.6183,-0.4683,0.8981,False
2025-12-17,0.7809,1.6481,-0.5622,0.8793,False
2025-12-18,0.7759,1.6746,-0.7199,0.8415,False
2025-12-19,0.7734,1.6879,-0.3239,0.922,False
2025-12-22,0.7711,1.7001,-0.4963,0.8927,False
2025-12-23,0.7688,1.7123,-0.3703,0.9149,False
2025-12-24,0.7661,1.7269,-0.5005,0.8919,False
2025-12-26,0.7628,1.7441,-0.5733,0.8769,False
2025-12-29,0.7596,1.7614,-0.4644,0.8988,False
2025-12-30,0.7566,1.7774,-0.439,0.9034,False
2025-12-31,0.7545,1.7885,-0.4346,0.9042,False
2026-01-02,0.7498,1.8139,-0.1262,0.9468,False
2026-01-05,0.7461,1.8336,-0.1855,0.9402,False
2026-01-06,0.7421,1.8548,-0.4599,0.8996,False
2026-01-07,0.7379,1.8775,-0.4127,0.908,False
2026-01-08,0.7307,1.9165,-0.5126,0.8895,False
2026-01-09,0.7212,1.9681,-0.7681,0.8283,False
2026-01-12,0.7097,2.0305,-0.6427,0.861,False
2026-01-13,0.6981,2.0932,-0.7711,0.8275,False
2026-01-14,0.6853,2.1625,-0.6103,0.8686,False
2026-01-15,0.6729,2.2298,-0.772,0.8272,False
2026-01-16,0.6601,2.2997,-0.8804,0.7944,False
2026-01-20,0.6506,2.3511,-1.0401,0.7384,False
2026-01-21,0.6395,2.4111,-1.1937,0.6763,False
2026-01-22,0.6274,2.4769,-1.1279,0.7038,False
2026-01-23,0.6168,2.5341,-1.2408,0.6558,False
2026-01-26,0.6065,2.5899,-1.3348,0.6131,False
2026-01-27,0.5964,2.645,-1.3794,0.5921,False
2026-01-28,0.5853,2.7052,-1.3373,0.6119,False
2026-01-29,0.5755,2.758,-1.2786,0.6389,False
2026-01-30,0.5673,2.8026,-1.3817,0.591,False
2026-02-02,0.5593,2.8461,-1.4916,0.5377,False
2026-02-03,0.5504,2.8941,-1.4875,0.5397,False
2026-02-04,0.5438,2.93,-1.6929,0.4348,False
2026-02-05,0.5359,2.9723,-1.6729,0.4451,False
2026-02-06,0.5277,3.0171,-1.7562,0.4024,False
2026-02-09,0.519,3.0639,-1.663,0.4503,False
2026-02-10,0.5118,3.1029,-1.8424,0.3596,False
2026-02-11,0.5036,3.1473,-1.9232,0.3212,False
2026-02-12,0.4959,3.1891,-1.8716,0.3455,False
2026-02-13,0.4897,3.2229,-1.9844,0.2934,False
2026-02-17,0.4826,3.261,-1.8868,0.3383,False
2026-02-18,0.476,3.2967,-1.7825,0.3892,False
2026-02-19,0.4699,3.3297,-1.6609,0.4514,False
2026-02-20,0.465,3.356,-1.7234,0.4191,False
2026-02-23,0.4606,3.3798,-1.6525,0.4557,False
2026-02-24,0.4577,3.3955,-1.7433,0.409,False
2026-02-25,0.4563,3.4032,-1.8457,0.358,False
2026-02-26,0.4543,3.4136,-1.7351,0.4131,False
2026-02-27,0.453,3.4206,-1.8245,0.3684,False
2026-03-02,0.4515,3.4286,-1.8338,0.3638,False
2026-03-03,0.4491,3.4414,-1.6978,0.4322,False
2026-03-04,0.4472,3.4516,-1.6994,0.4314,False
2026-03-05,0.4454,3.4611,-1.6269,0.4691,False
2026-03-06,0.4437,3.4702,-1.5385,0.5144,False
2026-03-09,0.4419,3.4795,-1.4347,0.5655,False
2026-03-10,0.4403,3.4882,-1.5306,0.5183,False
2026-03-11,0.439,3.495,-1.4268,0.5694,False
2026-03-12,0.4387,3.4962,-1.2557,0.6492,False
2026-03-13,0.4387,3.496,-1.3737,0.5948,False
2026-03-16,0.4361,3.5105,-1.351,0.6055,False
2026-03-17,0.4344,3.5193,-1.335,0.613,False
2026-03-18,0.435,3.5156,-1.1668,0.6877,False
2026-03-19,0.4355,3.5127,-1.0431,0.7372,False
2026-03-20,0.4383,3.4973,-0.8037,0.818,False
2026-03-23,0.4385,3.4958,-1.0694,0.7271,False
2026-03-24,0.4381,3.4976,-0.9335,0.7767,False
2026-03-25,0.4386,3.4948,-0.9583,0.7682,False
2026-03-26,0.439,3.4921,-0.7713,0.8274,False
2026-03-27,0.4413,3.4793,-0.593,0.8726,False
