date,hedge_ratio,intercept,adf_stat,p_value,cointegrated
2019-02-28,1.0936,-0.0644,-1.9128,0.3261,False
2019-03-01,1.0955,-0.0733,-1.9166,0.3243,False
2019-03-04,1.0986,-0.0882,-1.8384,0.3616,False
2019-03-05,1.1023,-0.1061,-1.8303,0.3655,False
2019-03-06,1.1064,-0.126,-1.9155,0.3248,False
2019-03-07,1.1106,-0.1459,-1.9355,0.3155,False
2019-03-08,1.1144,-0.1646,-2.0293,0.2739,False
2019-03-11,1.1174,-0.1792,-2.1444,0.227,False
2019-03-12,1.1201,-0.1922,-2.1628,0.22,False
2019-03-13,1.1228,-0.2057,-2.1619,0.2204,False
2019-03-14,1.1249,-0.2157,-2.2143,0.2011,False
2019-03-15,1.1269,-0.2254,-2.1942,0.2083,False
2019-03-18,1.1284,-0.2332,-2.2278,0.1963,False
2019-03-19,1.1304,-0.2429,-2.2367,0.1932,False
2019-03-20,1.1329,-0.2547,-2.298,0.1726,False
2019-03-21,1.136,-0.2702,-2.2793,0.1787,False
2019-03-22,1.1395,-0.2871,-2.3316,0.162,False
2019-03-25,1.1435,-0.3064,-2.2849,0.1769,False
2019-03-26,1.1489,-0.3327,-2.3253,0.1639,False
2019-03-27,1.1534,-0.3549,-2.2511,0.1882,False
2019-03-28,1.1604,-0.3889,-2.1944,0.2083,False
2019-03-29,1.1652,-0.4123,-2.2421,0.1913,False
2019-04-01,1.1709,-0.4402,-2.2159,0.2005,False
2019-04-02,1.1752,-0.4613,-2.2355,0.1936,False
2019-04-03,1.1781,-0.4754,-2.2364,0.1933,False
2019-04-04,1.1803,-0.4861,-2.2839,0.1772,False
2019-04-05,1.1824,-0.4966,-2.2684,0.1824,False
2019-04-08,1.1851,-0.5098,-2.2799,0.1785,False
2019-04-09,1.1866,-0.517,-2.2883,0.1758,False
2019-04-10,1.1884,-0.5261,-2.2229,0.198,False
2019-04-11,1.1899,-0.5334,-2.2411,0.1917,False
2019-04-12,1.1912,-0.54,-2.2391,0.1924,False
2019-04-15,1.1919,-0.5434,-2.2358,0.1935,False
2019-04-16,1.1913,-0.5406,-2.2285,0.1961,False
2019-04-17,1.192,-0.5438,-2.2261,0.1969,False
2019-04-18,1.1928,-0.548,-2.2324,0.1947,False
2019-04-22,1.1951,-0.5591,-2.2436,0.1908,False
2019-04-23,1.1945,-0.5561,-2.3098,0.1688,False
2019-04-24,1.1936,-0.5517,-2.3464,0.1574,False
2019-04-25,1.1959,-0.563,-2.3288,0.1628,False
2019-04-26,1.1962,-0.5644,-2.3395,0.1596,False
2019-04-29,1.1926,-0.5468,-2.0951,0.2465,False
2019-04-30,1.1928,-0.5477,-2.0195,0.2781,False
2019-05-01,1.192,-0.5435,-2.0462,0.2667,False
2019-05-02,1.1925,-0.5457,-2.0251,0.2757,False
2019-05-03,1.1972,-0.5686,-2.0398,0.2694,False
2019-05-06,1.2014,-0.5892,-1.9935,0.2894,False
2019-05-07,1.2053,-0.6085,-2.0596,0.261,False
2019-05-08,1.2081,-0.6225,-2.0585,0.2615,False
2019-05-09,1.2118,-0.6405,-2.0222,0.2769,False
2019-05-10,1.2149,-0.6558,-2.0166,0.2793,False
2019-05-13,1.2187,-0.674,-2.0396,0.2695,False
2019-05-14,1.2217,-0.6888,-2.0762,0.2542,False
2019-05-15,1.224,-0.7003,-2.1057,0.2422,False
2019-05-16,1.2264,-0.7121,-2.1063,0.242,False
2019-05-17,1.2294,-0.7268,-2.1169,0.2378,False
2019-05-20,1.2336,-0.7473,-2.059,0.2613,False
2019-05-21,1.2379,-0.7686,-1.998,0.2875,False
2019-05-22,1.2423,-0.79,-1.9794,0.2957,False
2019-05-23,1.2455,-0.8059,-2.0555,0.2628,False
2019-05-24,1.2482,-0.8188,-2.1043,0.2428,False
2019-05-28,1.2503,-0.8295,-2.0826,0.2516,False
2019-05-29,1.2535,-0.845,-2.2172,0.2001,False
2019-05-30,1.2576,-0.865,-2.8089,0.057,False
2019-05-31,1.2616,-0.8847,-2.8072,0.0572,False
2019-06-03,1.2631,-0.8919,-2.8332,0.0537,False
2019-06-04,1.2667,-0.91,-2.8701,0.0489,True
2019-06-05,1.2698,-0.9252,-2.8525,0.0512,False
2019-06-06,1.2723,-0.9377,-2.9314,0.0418,True
2019-06-07,1.2749,-0.9506,-2.9929,0.0356,True
2019-06-10,1.2775,-0.9636,-3.136,0.024,True
2019-06-11,1.2788,-0.9701,-3.1657,0.0221,True
2019-06-12,1.2791,-0.9714,-3.3739,0.0119,True
2019-06-13,1.2801,-0.9765,-3.3167,0.0141,True
2019-06-14,1.2804,-0.9783,-3.31,0.0144,True
2019-06-17,1.28,-0.9765,-3.3373,0.0133,True
2019-06-18,1.2798,-0.9755,-3.3437,0.013,True
2019-06-19,1.2785,-0.9694,-3.4002,0.011,True
2019-06-20,1.2779,-0.9662,-3.4805,0.0085,True
2019-06-21,1.2767,-0.9608,-3.4607,0.0091,True
2019-06-24,1.2761,-0.9581,-3.4418,0.0096,True
2019-06-25,1.2752,-0.9538,-3.3338,0.0134,True
2019-06-26,1.2766,-0.9607,-3.2527,0.0171,True
2019-06-27,1.2769,-0.9624,-3.19,0.0206,True
2019-06-28,1.2767,-0.9618,-3.1741,0.0215,True
2019-07-01,1.2772,-0.9645,-3.1679,0.0219,True
2019-07-02,1.2783,-0.9697,-3.2049,0.0197,True
2019-07-03,1.2793,-0.9752,-3.2364,0.018,True
2019-07-05,1.2807,-0.982,-3.246,0.0175,True
2019-07-08,1.2815,-0.9865,-3.2294,0.0183,True
2019-07-09,1.2817,-0.9875,-3.1556,0.0227,True
2019-07-10,1.2808,-0.9833,-2.9783,0.037,True
2019-07-11,1.2795,-0.9768,-2.9996,0.0349,True
2019-07-12,1.2789,-0.974,-3.0266,0.0325,True
2019-07-15,1.2781,-0.9701,-3.0153,0.0335,True
2019-07-16,1.2771,-0.9656,-3.0118,0.0338,True
2019-07-17,1.276,-0.9599,-2.976,0.0372,True
2019-07-18,1.2743,-0.9517,-2.9104,0.0441,True
2019-07-19,1.2731,-0.9461,-2.9134,0.0438,True
2019-07-22,1.272,-0.9408,-2.9908,0.0358,True
2019-07-23,1.2707,-0.9343,-3.0609,0.0296,True
2019-07-24,1.2686,-0.924,-2.9718,0.0376,True
2019-07-25,1.2678,-0.9204,-2.7354,0.0681,False
2019-07-26,1.2663,-0.9129,-2.6515,0.0828,False
2019-07-29,1.2642,-0.9027,-2.616,0.0897,False
2019-07-30,1.2621,-0.8923,-2.6094,0.0911,False
2019-07-31,1.2609,-0.8866,-2.6356,0.0859,False
2019-08-01,1.2596,-0.88,-2.6248,0.088,False
2019-08-02,1.258,-0.8725,-2.5813,0.0969,False
2019-08-05,1.2577,-0.8708,-2.6795,0.0777,False
2019-08-06,1.2571,-0.8677,-2.7151,0.0715,False
2019-08-07,1.2563,-0.8639,-2.7184,0.0709,False
2019-08-08,1.2555,-0.8597,-2.6809,0.0774,False
2019-08-09,1.2542,-0.8534,-2.6589,0.0814,False
2019-08-12,1.2534,-0.8495,-2.6678,0.0798,False
2019-08-13,1.2525,-0.8452,-2.1696,0.2175,False
2019-08-14,1.2521,-0.8432,-2.2418,0.1914,False
2019-08-15,1.2516,-0.8405,-2.1895,0.2101,False
2019-08-16,1.2503,-0.8341,-2.1573,0.2221,False
2019-08-19,1.2495,-0.8302,-2.1809,0.2133,False
2019-08-20,1.2485,-0.8252,-2.2037,0.2049,False
2019-08-21,1.2483,-0.8239,-2.2189,0.1995,False
2019-08-22,1.2481,-0.8229,-2.2324,0.1947,False
2019-08-23,1.2479,-0.822,-2.2022,0.2054,False
2019-08-26,1.2476,-0.8206,-2.5371,0.1067,False
2019-08-27,1.2472,-0.8184,-2.2454,0.1902,False
2019-08-28,1.247,-0.8175,-2.2102,0.2026,False
2019-08-29,1.2466,-0.8153,-2.2166,0.2003,False
2019-08-30,1.2463,-0.8136,-2.1482,0.2256,False
2019-09-03,1.2463,-0.8136,-2.417,0.137,False
2019-09-04,1.2467,-0.8155,-2.4206,0.136,False
2019-09-05,1.2471,-0.8176,-2.4158,0.1373,False
2019-09-06,1.2473,-0.8184,-2.1563,0.2225,False
2019-09-09,1.2472,-0.8183,-2.1686,0.2178,False
2019-09-10,1.2471,-0.8178,-2.4437,0.1298,False
2019-09-11,1.247,-0.817,-2.4339,0.1324,False
2019-09-12,1.2468,-0.8163,-2.4296,0.1335,False
2019-09-13,1.2468,-0.8162,-2.4095,0.1391,False
2019-09-16,1.2469,-0.8166,-2.7005,0.074,False
2019-09-17,1.2473,-0.8185,-2.6887,0.076,False
2019-09-18,1.248,-0.8217,-2.6592,0.0814,False
2019-09-19,1.2486,-0.8249,-2.6611,0.081,False
2019-09-20,1.2489,-0.8265,-2.6853,0.0766,False
2019-09-23,1.2493,-0.8283,-2.3869,0.1455,False
2019-09-24,1.2494,-0.8288,-2.4034,0.1408,False
2019-09-25,1.2496,-0.8298,-2.696,0.0747,False
2019-09-26,1.2499,-0.8311,-2.6914,0.0755,False
2019-09-27,1.2499,-0.8314,-2.1769,0.2147,False
2019-09-30,1.2507,-0.8352,-2.6231,0.0883,False
2019-10-01,1.2509,-0.8359,-2.6769,0.0781,False
2019-10-02,1.2512,-0.8377,-2.6478,0.0835,False
2019-10-03,1.2514,-0.8385,-2.6623,0.0808,False
2019-10-04,1.2516,-0.8398,-2.6724,0.0789,False
2019-10-07,1.2518,-0.8403,-2.6638,0.0805,False
2019-10-08,1.2518,-0.8406,-2.6639,0.0805,False
2019-10-09,1.2521,-0.8422,-2.6569,0.0818,False
2019-10-10,1.2528,-0.8453,-2.6516,0.0828,False
2019-10-11,1.2531,-0.8468,-2.6596,0.0813,False
2019-10-14,1.2537,-0.8498,-2.6779,0.0779,False
2019-10-15,1.2537,-0.85,-2.6785,0.0778,False
2019-10-16,1.2542,-0.8526,-2.163,0.22,False
2019-10-17,1.2543,-0.8529,-2.6687,0.0796,False
2019-10-18,1.2539,-0.8507,-2.6845,0.0768,False
2019-10-21,1.2541,-0.8518,-2.6907,0.0757,False
2019-10-22,1.2537,-0.8498,-2.672,0.079,False
2019-10-23,1.2532,-0.8474,-2.6584,0.0815,False
2019-10-24,1.2525,-0.8443,-2.6172,0.0895,False
2019-10-25,1.2522,-0.8425,-2.5583,0.1019,False
2019-10-28,1.2513,-0.8383,-2.6203,0.0889,False
2019-10-29,1.2505,-0.8341,-2.7304,0.0689,False
2019-10-30,1.2494,-0.8285,-2.7097,0.0724,False
2019-10-31,1.2481,-0.822,-2.8632,0.0498,True
2019-11-01,1.2469,-0.8162,-2.906,0.0447,True
2019-11-04,1.2454,-0.8085,-2.9208,0.043,True
2019-11-05,1.2435,-0.7988,-2.942,0.0407,True
2019-11-06,1.2416,-0.7892,-2.8125,0.0565,False
2019-11-07,1.2396,-0.7789,-2.7996,0.0583,False
2019-11-08,1.2383,-0.7725,-2.8974,0.0457,True
2019-11-11,1.2372,-0.7668,-2.8902,0.0465,True
2019-11-12,1.2358,-0.7596,-2.9616,0.0386,True
2019-11-13,1.2345,-0.7531,-3.0305,0.0321,True
2019-11-14,1.233,-0.7455,-3.1884,0.0207,True
2019-11-15,1.2316,-0.7383,-3.1426,0.0236,True
2019-11-18,1.2301,-0.7306,-3.1841,0.0209,True
2019-11-19,1.2285,-0.7224,-3.2141,0.0192,True
2019-11-20,1.2266,-0.7128,-3.3731,0.0119,True
2019-11-21,1.2249,-0.7042,-3.7476,0.0035,True
2019-11-22,1.2227,-0.6929,-3.3621,0.0123,True
2019-11-25,1.2198,-0.6776,-3.1047,0.0262,True
2019-11-26,1.2183,-0.6699,-3.1472,0.0233,True
2019-11-27,1.2169,-0.663,-3.3813,0.0116,True
2019-11-29,1.216,-0.658,-3.4755,0.0086,True
2019-12-02,1.2142,-0.649,-3.207,0.0196,True
2019-12-03,1.2127,-0.6413,-3.0043,0.0345,True
2019-12-04,1.2124,-0.6395,-3.0508,0.0304,True
2019-12-05,1.2122,-0.6384,-3.032,0.032,True
2019-12-06,1.2117,-0.6357,-3.0158,0.0334,True
2019-12-09,1.2106,-0.6301,-3.0171,0.0333,True
2019-12-10,1.2097,-0.6255,-2.9504,0.0398,True
2019-12-11,1.2095,-0.6241,-2.928,0.0422,True
2019-12-12,1.2097,-0.6248,-2.8604,0.0502,False
2019-12-13,1.2095,-0.6237,-2.8143,0.0563,False
2019-12-16,1.2092,-0.6223,-2.8908,0.0464,True
2019-12-17,1.2095,-0.6236,-2.9648,0.0383,True
2019-12-18,1.2093,-0.6227,-3.0038,0.0345,True
2019-12-19,1.2081,-0.6165,-3.0183,0.0332,True
2019-12-20,1.2064,-0.6076,-2.8278,0.0544,False
2019-12-23,1.2044,-0.5972,-2.9284,0.0421,True
2019-12-24,1.2045,-0.598,-3.0024,0.0347,True
2019-12-26,1.203,-0.59,-3.1094,0.0259,True
2019-12-27,1.2012,-0.581,-3.0728,0.0286,True
2019-12-30,1.1989,-0.5691,-3.1323,0.0243,True
2019-12-31,1.1971,-0.5599,-3.1978,0.0201,True
2020-01-02,1.1948,-0.5479,-3.3495,0.0128,True
2020-01-03,1.1915,-0.5315,-3.7827,0.0031,True
2020-01-06,1.1886,-0.5166,-3.94,0.0018,True
2020-01-07,1.1846,-0.4957,-3.3982,0.011,True
2020-01-08,1.1805,-0.4746,-3.686,0.0043,True
2020-01-09,1.1772,-0.4579,-3.7086,0.004,True
2020-01-10,1.1745,-0.4438,-3.6884,0.0043,True
2020-01-13,1.1718,-0.4301,-3.708,0.004,True
2020-01-14,1.1681,-0.4111,-3.8016,0.0029,True
2020-01-15,1.1638,-0.3891,-3.7286,0.0037,True
2020-01-16,1.1611,-0.3751,-3.6708,0.0045,True
2020-01-17,1.1581,-0.36,-3.863,0.0023,True
2020-01-21,1.1535,-0.3367,-3.8346,0.0026,True
2020-01-22,1.1484,-0.3105,-3.8599,0.0024,True
2020-01-23,1.1444,-0.2902,-3.4046,0.0108,True
2020-01-24,1.141,-0.2729,-3.8016,0.0029,True
2020-01-27,1.138,-0.2572,-3.3377,0.0133,True
2020-01-28,1.1362,-0.2481,-3.3442,0.013,True
2020-01-29,1.1337,-0.2356,-3.7646,0.0033,True
2020-01-30,1.1309,-0.2213,-2.9721,0.0376,True
2020-01-31,1.1371,-0.253,-2.954,0.0394,True
2020-02-03,1.1408,-0.2719,-3.069,0.0289,True
2020-02-04,1.1439,-0.2879,-3.1541,0.0228,True
2020-02-05,1.1468,-0.3022,-3.326,0.0138,True
2020-02-06,1.1504,-0.3207,-3.9647,0.0016,True
2020-02-07,1.1542,-0.3401,-4.3261,0.0004,True
2020-02-10,1.1586,-0.3626,-4.4989,0.0002,True
2020-02-11,1.1641,-0.3906,-3.4739,0.0087,True
2020-02-12,1.1685,-0.4134,-3.5039,0.0079,True
2020-02-13,1.1727,-0.4348,-3.4392,0.0097,True
2020-02-14,1.1766,-0.455,-3.4971,0.0081,True
2020-02-18,1.1796,-0.4702,-3.5285,0.0073,True
2020-02-19,1.1821,-0.4831,-3.6466,0.0049,True
2020-02-20,1.1856,-0.5012,-3.6046,0.0057,True
2020-02-21,1.189,-0.5186,-3.5415,0.007,True
2020-02-24,1.1932,-0.5398,-3.7965,0.0029,True
2020-02-25,1.1963,-0.5556,-3.8876,0.0021,True
2020-02-26,1.1985,-0.5669,-3.5089,0.0078,True
2020-02-27,1.2007,-0.5782,-3.5842,0.0061,True
2020-02-28,1.2024,-0.587,-3.5532,0.0067,True
2020-03-02,1.2041,-0.5958,-3.6391,0.0051,True
2020-03-03,1.2064,-0.6076,-3.7311,0.0037,True
2020-03-04,1.2076,-0.6138,-4.1995,0.0007,True
2020-03-05,1.2089,-0.6205,-4.1623,0.0008,True
2020-03-06,1.2104,-0.6283,-4.7745,0.0001,True
2020-03-09,1.2115,-0.6342,-4.7163,0.0001,True
2020-03-10,1.2109,-0.6313,-4.6098,0.0001,True
2020-03-11,1.2104,-0.6285,-4.243,0.0006,True
2020-03-12,1.2107,-0.6298,-4.1941,0.0007,True
2020-03-13,1.2095,-0.6238,-3.6744,0.0045,True
2020-03-16,1.2052,-0.6019,-3.5476,0.0068,True
2020-03-17,1.2044,-0.5977,-3.4738,0.0087,True
2020-03-18,1.2009,-0.5793,-3.4232,0.0102,True
2020-03-19,1.2011,-0.5806,-3.9906,0.0015,True
2020-03-20,1.206,-0.6058,-3.1776,0.0213,True
2020-03-23,1.2033,-0.5916,-3.3622,0.0123,True
2020-03-24,1.202,-0.5852,-3.1127,0.0256,True
2020-03-25,1.1994,-0.5716,-2.9019,0.0451,True
2020-03-26,1.1989,-0.569,-3.2843,0.0156,True
2020-03-27,1.1991,-0.5702,-3.276,0.016,True
2020-03-30,1.1989,-0.5691,-3.0927,0.0271,True
2020-03-31,1.2002,-0.5759,-3.6369,0.0051,True
2020-04-01,1.2013,-0.5817,-3.2647,0.0165,True
2020-04-02,1.2009,-0.5794,-3.3204,0.014,True
2020-04-03,1.1965,-0.5566,-3.8463,0.0025,True
2020-04-06,1.1951,-0.5495,-3.806,0.0028,True
2020-04-07,1.1942,-0.5449,-3.9374,0.0018,True
2020-04-08,1.1933,-0.5399,-3.8272,0.0026,True
2020-04-09,1.192,-0.5335,-3.7218,0.0038,True
2020-04-13,1.1905,-0.5253,-2.8992,0.0454,True
2020-04-14,1.1892,-0.5189,-3.2874,0.0155,True
2020-04-15,1.1873,-0.5087,-3.1776,0.0213,True
2020-04-16,1.1865,-0.5047,-3.2324,0.0182,True
2020-04-17,1.1856,-0.5002,-3.2523,0.0172,True
2020-04-20,1.1847,-0.4953,-3.2561,0.017,True
2020-04-21,1.1842,-0.4929,-3.2337,0.0181,True
2020-04-22,1.1832,-0.4875,-3.2417,0.0177,True
2020-04-23,1.1828,-0.4857,-3.2336,0.0181,True
2020-04-24,1.1826,-0.4847,-3.2316,0.0182,True
2020-04-27,1.1821,-0.4817,-3.2307,0.0183,True
2020-04-28,1.1811,-0.4765,-3.227,0.0185,True
2020-04-29,1.1816,-0.4794,-3.2553,0.017,True
2020-04-30,1.1815,-0.4789,-3.2556,0.017,True
2020-05-01,1.182,-0.4818,-3.2357,0.018,True
2020-05-04,1.1823,-0.4831,-3.2062,0.0196,True
2020-05-05,1.1825,-0.484,-3.187,0.0207,True
2020-05-06,1.1827,-0.4853,-3.1254,0.0247,True
2020-05-07,1.1822,-0.4831,-3.0829,0.0278,True
2020-05-08,1.1821,-0.4827,-3.0536,0.0302,True
2020-05-11,1.1825,-0.4846,-3.1659,0.022,True
2020-05-12,1.1834,-0.4895,-3.0037,0.0346,True
2020-05-13,1.1842,-0.4937,-3.5042,0.0079,True
2020-05-14,1.1841,-0.4935,-3.5611,0.0066,True
2020-05-15,1.1836,-0.4908,-2.9834,0.0365,True
2020-05-18,1.1816,-0.4805,-2.6607,0.0811,False
2020-05-19,1.1813,-0.4793,-2.8976,0.0456,True
2020-05-20,1.1809,-0.4773,-2.6829,0.077,False
2020-05-21,1.1813,-0.4796,-2.7413,0.0672,False
2020-05-22,1.1813,-0.4799,-2.7649,0.0635,False
2020-05-26,1.1819,-0.4829,-3.0198,0.0331,True
2020-05-27,1.1818,-0.4828,-2.9715,0.0376,True
2020-05-28,1.1824,-0.4858,-3.0188,0.0332,True
2020-05-29,1.1824,-0.4859,-2.7176,0.071,False
2020-06-01,1.1831,-0.4899,-2.7337,0.0684,False
2020-06-02,1.1819,-0.4836,-2.6115,0.0906,False
2020-06-03,1.1812,-0.4802,-2.661,0.081,False
2020-06-04,1.1812,-0.4801,-2.6044,0.0921,False
2020-06-05,1.1802,-0.4755,-2.6121,0.0905,False
2020-06-08,1.1793,-0.4707,-2.5103,0.113,False
2020-06-09,1.1787,-0.4679,-2.7413,0.0672,False
2020-06-10,1.1776,-0.4621,-2.7179,0.071,False
2020-06-11,1.1768,-0.458,-2.6915,0.0755,False
2020-06-12,1.1761,-0.4543,-2.6745,0.0786,False
2020-06-15,1.1751,-0.4494,-2.7205,0.0706,False
2020-06-16,1.1748,-0.4481,-2.8734,0.0485,True
2020-06-17,1.1742,-0.445,-2.908,0.0444,True
2020-06-18,1.1735,-0.441,-2.8857,0.047,True
2020-06-19,1.1722,-0.4345,-2.7966,0.0588,False
2020-06-22,1.171,-0.4286,-2.8734,0.0485,True
2020-06-23,1.1691,-0.4185,-2.779,0.0613,False
2020-06-24,1.1672,-0.4087,-2.6565,0.0819,False
2020-06-25,1.1653,-0.3991,-2.5588,0.1018,False
2020-06-26,1.1638,-0.3915,-2.5323,0.1078,False
2020-06-29,1.1621,-0.3827,-2.4471,0.1289,False
2020-06-30,1.1603,-0.3738,-2.3869,0.1455,False
2020-07-01,1.1596,-0.3697,-2.5865,0.0958,False
2020-07-02,1.1582,-0.363,-2.5363,0.1069,False
2020-07-06,1.1566,-0.3544,-2.4746,0.1218,False
2020-07-07,1.1554,-0.3484,-2.4958,0.1165,False
2020-07-08,1.1539,-0.341,-2.4929,0.1172,False
2020-07-09,1.1527,-0.3348,-2.4467,0.129,False
2020-07-10,1.1516,-0.3292,-2.455,0.1268,False
2020-07-13,1.151,-0.3261,-2.4752,0.1216,False
2020-07-14,1.1502,-0.3221,-2.5056,0.1141,False
2020-07-15,1.1494,-0.3179,-2.5592,0.1017,False
2020-07-16,1.1485,-0.3134,-2.612,0.0905,False
2020-07-17,1.1479,-0.3101,-2.6437,0.0843,False
2020-07-20,1.1476,-0.3083,-2.7284,0.0693,False
2020-07-21,1.1472,-0.3063,-2.7411,0.0672,False
2020-07-22,1.1471,-0.3057,-2.7933,0.0592,False
2020-07-23,1.1468,-0.3045,-2.7825,0.0608,False
2020-07-24,1.1467,-0.304,-2.8108,0.0567,False
2020-07-27,1.1465,-0.3028,-2.8636,0.0497,True
2020-07-28,1.1459,-0.2994,-2.7979,0.0586,False
2020-07-29,1.145,-0.2948,-2.7342,0.0683,False
2020-07-30,1.1453,-0.2962,-2.7872,0.0601,False
2020-07-31,1.146,-0.3,-2.715,0.0715,False
2020-08-03,1.1469,-0.3044,-2.6126,0.0904,False
2020-08-04,1.1477,-0.3084,-2.558,0.102,False
2020-08-05,1.1506,-0.3229,-2.1999,0.2063,False
2020-08-06,1.1535,-0.3374,-2.1234,0.2352,False
2020-08-07,1.1564,-0.3522,-1.8659,0.3483,False
2020-08-10,1.1582,-0.3615,-2.2335,0.1943,False
2020-08-11,1.1607,-0.3739,-1.9449,0.3112,False
2020-08-12,1.1629,-0.3852,-2.1154,0.2384,False
2020-08-13,1.165,-0.3962,-2.0945,0.2467,False
2020-08-14,1.1674,-0.408,-1.9677,0.3009,False
2020-08-17,1.1697,-0.4199,-1.9873,0.2922,False
2020-08-18,1.1724,-0.4334,-1.9202,0.3226,False
2020-08-19,1.1748,-0.4457,-2.0073,0.2834,False
2020-08-20,1.1774,-0.4592,-2.0697,0.2569,False
2020-08-21,1.18,-0.4723,-2.1113,0.24,False
2020-08-24,1.1832,-0.4891,-2.0109,0.2818,False
2020-08-25,1.1868,-0.5075,-1.9769,0.2968,False
2020-08-26,1.1902,-0.525,-2.008,0.2831,False
2020-08-27,1.1946,-0.5475,-1.8718,0.3454,False
2020-08-28,1.1996,-0.5732,-1.7832,0.3888,False
2020-08-31,1.2039,-0.5949,-1.7752,0.3928,False
2020-09-01,1.2072,-0.6119,-1.9341,0.3162,False
2020-09-02,1.21,-0.6263,-2.0467,0.2665,False
2020-09-03,1.2116,-0.6349,-2.154,0.2234,False
2020-09-04,1.2129,-0.6414,-2.2054,0.2043,False
2020-09-08,1.2145,-0.6492,-2.1122,0.2396,False
2020-09-09,1.2165,-0.6598,-2.0359,0.271,False
2020-09-10,1.218,-0.6673,-2.0701,0.2567,False
2020-09-11,1.2193,-0.6742,-2.0929,0.2474,False
2020-09-14,1.2211,-0.6833,-2.07,0.2568,False
2020-09-15,1.2229,-0.6923,-2.0794,0.2529,False
2020-09-16,1.2253,-0.705,-1.9843,0.2935,False
2020-09-17,1.2275,-0.716,-2.0366,0.2708,False
2020-09-18,1.2295,-0.7264,-2.0199,0.2779,False
2020-09-21,1.2313,-0.7353,-1.8979,0.3331,False
2020-09-22,1.2335,-0.7471,-1.8586,0.3518,False
2020-09-23,1.235,-0.7542,-1.815,0.373,False
2020-09-24,1.2367,-0.7629,-1.6682,0.4476,False
2020-09-25,1.2387,-0.7733,-1.5725,0.4974,False
2020-09-28,1.241,-0.7849,-1.5349,0.5162,False
2020-09-29,1.2443,-0.802,-1.514,0.5266,False
2020-09-30,1.2467,-0.8145,-1.444,0.561,False
2020-10-01,1.25,-0.8312,-1.5231,0.522,False
2020-10-02,1.2523,-0.8431,-1.5819,0.4927,False
2020-10-05,1.2548,-0.8558,-1.5819,0.4927,False
2020-10-06,1.257,-0.867,-1.5484,0.5094,False
2020-10-07,1.2598,-0.8813,-1.3129,0.6232,False
2020-10-08,1.2627,-0.8964,-1.2499,0.6518,False
2020-10-09,1.2664,-0.9152,-1.2845,0.6362,False
2020-10-12,1.2695,-0.9314,-1.271,0.6424,False
2020-10-13,1.2721,-0.9444,-1.3222,0.6189,False
2020-10-14,1.2744,-0.9561,-1.2904,0.6336,False
2020-10-15,1.2766,-0.9676,-1.4245,0.5705,False
2020-10-16,1.2786,-0.9777,-1.4216,0.5719,False
2020-10-19,1.2797,-0.9834,-1.461,0.5527,False
2020-10-20,1.2812,-0.9908,-1.5063,0.5304,False
2020-10-21,1.2823,-0.9964,-1.5287,0.5193,False
