,AAPL,ABBV,ABT,ADI,AMAT,AMD,AMGN,AMZN,ANET,APH,AVGO,AXP,BA,BAC,BKNG,BLK,BRK-B,BX,C,CAT,CB,COP,COST,CRM,CSCO,CVS,CVX,DE,DELL,DHR,DIA,DIS,ETN,GE,GILD,GLD,GLW,GOOG,GOOGL,GS,HD,HON,IBKR,IBM,INTC,ISRG,IWM,JNJ,JPM,KLAC,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,META,MO,MRK,MS,MSFT,MU,NEE,NEM,NFLX,NOW,NVDA,ORCL,PANW,PEP,PFE,PG,PLD,PM,QCOM,QQQ,RTX,SCHW,SPGI,SPY,STX,T,TJX,TLT,TMO,TMUS,TSLA,TXN,UNH,UNP,V,VNQ,VZ,WDC,WELL,WFC,WMT,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XOM
2020-09-09,113.79728698730469,73.18653869628906,95.26786804199219,104.72238159179688,52.57463073730469,81.91000366210938,205.3973388671875,163.4304962158203,13.23812484741211,25.324256896972656,31.75815773010254,96.63621520996094,160.77999877929688,22.34153175354004,73.47029113769531,491.62518310546875,219.6300048828125,42.13361358642578,42.04912185668945,137.41519165039062,112.23517608642578,28.00503158569336,317.90789794921875,246.80648803710938,33.943904876708984,49.35828399658203,62.5793571472168,200.05401611328125,30.825420379638672,174.468505859375,253.1988983154297,130.2917022705078,93.05146789550781,29.892005920410156,51.80585861206055,183.0500030517578,28.549278259277344,77.21407318115234,76.72736358642578,176.8833770751953,242.32191467285156,138.95806884765625,11.59631061553955,92.46006774902344,44.53382110595703,239.82666015625,141.8221435546875,127.56607055664062,86.93788146972656,164.24668884277344,42.21065139770508,232.73770141601562,142.99388122558594,329.55029296875,143.6685791015625,28.276348114013672,328.7144470214844,188.9539794921875,271.5887145996094,28.022817611694336,67.56714630126953,42.742557525634766,201.3152313232422,44.034217834472656,61.41097640991211,57.57569885253906,50.01900100708008,91.63999938964844,12.67491340637207,52.5825080871582,39.733333587646484,115.65148162841797,25.759254455566406,119.47721099853516,86.08719635009766,60.76464080810547,101.28787994384766,268.835693359375,52.3466796875,32.46300506591797,335.2276916503906,313.7235107421875,38.28170394897461,15.132440567016602,50.53926467895508,136.4767608642578,412.0522155761719,108.25247192382812,122.09333038330078,118.93122863769531,283.1918640136719,169.85816955566406,195.68685913085938,65.56641387939453,42.636070251464844,27.50786781311035,52.3331184387207,20.92683219909668,43.23651123046875,13.505716323852539,22.467628479003906,71.07588958740234,55.67755889892578,55.95229721069336,25.07672691345215,96.49422454833984,70.64207458496094,29.882856369018555
2020-09-10,110.0822982788086,71.60505676269531,93.63819885253906,103.6430435180664,52.49842834472656,78.9800033569336,201.27381896972656,158.7554931640625,12.883125305175781,24.79063606262207,31.497934341430664,95.69576263427734,157.69000244140625,22.01748275756836,71.33104705810547,476.8197326660156,217.8000030517578,41.986663818359375,41.68097686767578,134.86831665039062,109.48945617675781,26.753496170043945,311.5760803222656,244.2145538330078,33.4702262878418,48.08971405029297,61.109291076660156,199.67340087890625,30.179767608642578,175.4620819091797,249.52548217773438,130.15493774414062,91.63611602783203,29.115589141845703,51.21159744262695,182.4600067138672,27.52195167541504,75.97722625732422,75.6770248413086,174.95025634765625,238.5258331298828,137.7173309326172,11.40501594543457,91.17443084716797,43.941471099853516,235.1999969482422,139.9762420654297,125.18859100341797,86.0415267944336,162.99456787109375,42.05086135864258,229.1606903076172,137.58351135253906,324.30633544921875,142.58790588378906,27.956857681274414,322.1719055175781,190.29417419433594,266.0025634765625,27.74124526977539,66.52436065673828,42.09798049926758,195.6746826171875,43.761131286621094,60.223506927490234,56.15678405761719,48.06700134277344,90.59600067138672,12.272933959960938,52.933372497558594,39.49333190917969,113.66929626464844,25.381908416748047,118.22319793701172,85.26026153564453,60.719356536865234,99.88433837890625,263.4759826660156,52.2939567565918,32.12010955810547,328.2712707519531,308.27618408203125,38.033294677734375,14.895430564880371,49.93936538696289,137.17044067382812,413.441162109375,106.837158203125,123.77999877929688,116.81110382080078,276.4574890136719,170.05191040039062,193.27027893066406,64.76390075683594,42.273902893066406,27.282087326049805,51.44786071777344,21.023387908935547,42.284549713134766,13.010677337646484,22.151697158813477,70.16863250732422,54.42020797729492,55.26460647583008,24.64494514465332,95.01669311523438,69.62995910644531,29.13479995727539
2020-09-11,108.63703918457031,71.64501953125,94.26846313476562,103.2167739868164,52.38414764404297,76.33999633789062,203.4234161376953,155.81100463867188,12.73812484741211,24.733718872070312,31.72904396057129,96.24515533447266,160.22999572753906,22.33277702331543,70.0411376953125,474.96795654296875,217.92999267578125,42.019317626953125,41.72187805175781,138.441162109375,110.81182098388672,26.90791130065918,311.2088623046875,239.5825653076172,33.73243713378906,47.59223175048828,60.74958038330078,200.46238708496094,30.617889404296875,176.9999237060547,250.70162963867188,128.71875,93.01518249511719,28.87295913696289,52.66515350341797,182.4499969482422,27.573753356933594,75.4168472290039,75.166748046875,175.74623107910156,241.7008514404297,139.544921875,11.467971801757812,91.85504913330078,44.22866439819336,234.17999267578125,139.0440216064453,125.92997741699219,87.11028289794922,161.8741912841797,42.942325592041016,231.82955932617188,139.34303283691406,333.1517639160156,145.79393005371094,27.626083374023438,319.5296936035156,190.95986938476562,264.5340881347656,27.894832611083984,67.24873352050781,42.1482048034668,194.39796447753906,44.950984954833984,60.49317932128906,55.92874526977539,48.202999114990234,89.18000030517578,12.126148223876953,52.62867736816406,40.4900016784668,114.55500030517578,25.680938720703125,119.46858978271484,85.43075561523438,61.338539123535156,100.7548828125,261.64752197265625,53.286781311035156,32.65760803222656,332.3784484863281,308.4332275390625,38.53840637207031,14.941802024841309,49.97629165649414,137.46292114257812,424.67034912109375,106.70327758789062,124.23999786376953,116.1129150390625,274.75323486328125,172.57081604003906,192.44561767578125,64.40275573730469,42.45854187011719,28.12500762939453,50.59698486328125,21.304288864135742,42.25054931640625,13.022652626037598,22.305147171020508,71.1217041015625,54.0042724609375,55.574066162109375,24.703632354736328,95.39067077636719,69.73500061035156,29.056058883666992
2020-09-14,111.89617156982422,72.2759780883789,95.15982818603516,103.96050262451172,53.774696350097656,77.9000015258789,206.38427734375,155.14849853515625,12.845624923706055,25.385112762451172,31.949575424194336,99.885986328125,165.35000610351562,22.551721572875977,70.07451629638672,480.39154052734375,219.94000244140625,42.99897766113281,39.39036178588867,138.15313720703125,111.00466918945312,27.241104125976562,314.6868896484375,243.0713348388672,34.14690017700195,48.06483840942383,60.43682098388672,202.6623077392578,30.830039978027344,179.64366149902344,253.81422424316406,128.23025512695312,93.61399841308594,29.84347915649414,53.83367919921875,183.88999938964844,28.26439094543457,75.34541320800781,74.82308197021484,176.1136016845703,245.4794921875,141.23843383789062,11.543039321899414,92.33149719238281,44.3453369140625,238.77999877929688,142.70774841308594,126.41570281982422,88.31690216064453,167.65478515625,42.993194580078125,232.83038330078125,140.1992645263672,336.8300476074219,148.76585388183594,28.700157165527344,327.7078552246094,193.20237731933594,264.07763671875,28.071088790893555,67.48127746582031,42.817893981933594,195.7128448486328,47.818336486816406,61.31311798095703,56.90846252441406,47.625999450683594,91.61199951171875,12.831665992736816,54.9000129699707,40.95500183105469,115.28035736083984,26.350196838378906,119.892333984375,86.91414642333984,61.874698638916016,100.79041290283203,266.2041931152344,54.44651794433594,33.11170196533203,336.4760437011719,312.49560546875,39.45757293701172,15.013934135437012,51.19454574584961,137.45460510253906,427.81402587890625,107.36312866210938,139.8733367919922,117.95206451416016,281.2147216796875,175.12493896484375,196.5691375732422,65.97572326660156,42.83489990234375,29.306604385375977,51.67132568359375,21.778301239013672,42.44218444824219,13.122458457946777,22.612058639526367,72.08392333984375,55.137332916259766,55.935096740722656,25.04319190979004,96.75870513916016,70.4749526977539,28.86707878112793
2020-09-15,112.07074737548828,72.61145782470703,95.96115112304688,105.26659393310547,54.47949981689453,78.93000030517578,207.7225341796875,157.80650329589844,12.898750305175781,25.75359344482422,32.365047454833984,99.33660888671875,163.49000549316406,22.140100479125977,70.16915893554688,481.0760192871094,218.94000244140625,43.43166732788086,36.65798568725586,133.734375,108.04771423339844,27.468658447265625,315.59539794921875,248.03839111328125,34.3414421081543,47.26057815551758,59.7017707824707,200.28602600097656,30.94533348083496,180.30023193359375,253.85922241210938,128.22047424316406,93.34180450439453,29.600847244262695,53.72006607055664,183.4499969482422,28.333450317382812,76.44439697265625,76.12680053710938,173.1920928955078,249.79176330566406,141.0959014892578,11.434073448181152,92.59618377685547,44.8748664855957,238.52333068847656,142.9780731201172,126.87584686279297,85.5674819946289,170.17788696289062,43.281463623046875,232.34849548339844,141.2154541015625,335.80352783203125,152.2239990234375,29.029987335205078,328.23046875,194.78785705566406,270.298828125,27.927471160888672,67.5213623046875,42.18168258666992,198.92376708984375,47.83784484863281,64.3100357055664,57.05204772949219,49.5989990234375,94.79199981689453,12.950040817260742,56.266517639160156,41.3466682434082,114.39469146728516,26.314594268798828,119.892333984375,87.57908630371094,61.466896057128906,103.56204223632812,269.97723388671875,53.980865478515625,32.203514099121094,340.3926696777344,314.0743713378906,39.20086669921875,15.00362491607666,52.477413177490234,137.1202850341797,428.7995910644531,110.8631591796875,149.9199981689453,119.7486343383789,279.9934997558594,178.23397827148438,196.96229553222656,66.77021789550781,43.033748626708984,28.433578491210938,52.17840576171875,21.839746475219727,42.45454788208008,13.026646614074707,22.305147171020508,72.1297378540039,55.682342529296875,55.85775375366211,25.21086883544922,96.88640594482422,71.05264282226562,28.559982299804688
2020-09-16,108.76313781738281,71.70890045166016,95.16883087158203,104.81309509277344,53.78422164916992,76.66000366210938,207.22906494140625,153.90499877929688,12.86312484741211,25.931896209716797,32.37651062011719,98.6847915649414,167.4600067138672,22.42035675048828,70.94115447998047,492.9853515625,219.58999633789062,43.70106887817383,37.647865295410156,135.99322509765625,108.90176391601562,28.508893966674805,315.4302062988281,246.97402954101562,34.18919372558594,47.65856170654297,61.42988586425781,199.94259643554688,31.06984519958496,178.88336181640625,254.2664337158203,129.0509033203125,94.7118148803711,32.75503921508789,53.27375793457031,183.97000122070312,28.17806053161621,75.42575073242188,74.98475646972656,175.53628540039062,246.33676147460938,142.52113342285156,11.53819465637207,93.94232940673828,45.20693588256836,230.4633331298828,144.32984924316406,126.45832061767578,85.92947387695312,170.22496032714844,43.0610237121582,230.59703063964844,142.04356384277344,338.3955078125,150.13467407226562,28.81104278564453,330.853271484375,196.92514038085938,261.4681091308594,27.2615966796875,68.6118392944336,42.817893981933594,195.3698272705078,48.969173431396484,60.971656799316406,56.83245086669922,48.38600158691406,91.2020034790039,12.475044250488281,55.795623779296875,41.14500045776367,113.85489654541016,26.186439514160156,119.08806610107422,87.48477935791016,60.86282730102539,101.76758575439453,265.6720886230469,55.28118133544922,33.11170196533203,340.7166442871094,312.8280029296875,40.30219650268555,15.065458297729492,52.90195083618164,136.7107696533203,427.5973205566406,108.78800201416016,147.25332641601562,118.93122863769531,279.3464050292969,177.39723205566406,196.71298217773438,67.12332916259766,42.87041473388672,29.186187744140625,51.456459045410156,22.568323135375977,42.11456298828125,13.549629211425781,22.557899475097656,72.86286163330078,54.82179260253906,55.60845947265625,25.17733383178711,96.72222900390625,70.65638732910156,29.772615432739258
2020-09-17,107.0268783569336,71.58907318115234,96.03318786621094,104.74960327148438,53.660396575927734,76.55000305175781,207.49668884277344,150.43649291992188,12.6537504196167,26.122085571289062,32.277713775634766,97.4556655883789,167.52999877929688,22.2014102935791,70.17740631103516,481.29534912109375,218.0500030517578,42.61528015136719,37.247005462646484,138.47715759277344,108.18072509765625,29.3297119140625,310.9794616699219,240.99183654785156,34.14690017700195,48.429656982421875,61.60973358154297,204.15673828125,30.6962890625,178.9697265625,252.9454345703125,127.22396087646484,95.27436065673828,34.210811614990234,52.77875518798828,182.9600067138672,28.333450317382812,74.1675796508789,73.74251556396484,170.41929626464844,244.87599182128906,142.80613708496094,11.547881126403809,94.47171783447266,45.16206741333008,226.9566650390625,143.27638244628906,125.41015625,84.94694519042969,169.9236602783203,42.857547760009766,232.03341674804688,143.4642791748047,338.7034606933594,147.49603271484375,28.744321823120117,328.5111999511719,194.9718017578125,252.8358917236328,26.67405891418457,68.66796112060547,42.06449890136719,193.33087158203125,49.72014617919922,60.7911491394043,56.013221740722656,47.02000045776367,90.76000213623047,12.42420768737793,55.564796447753906,40.23833465576172,112.35345458984375,26.21491813659668,118.93236541748047,86.67884826660156,60.009525299072266,102.05187225341797,261.5218200683594,55.184539794921875,33.18584442138672,335.1800842285156,310.07659912109375,40.6913948059082,14.977867126464844,51.62831497192383,137.12867736816406,426.6610107421875,107.01885986328125,141.14332580566406,119.54427337646484,277.9429626464844,177.5998077392578,196.8472137451172,65.81521606445312,43.02663803100586,28.80988121032715,49.66016387939453,22.041643142700195,42.247467041015625,13.569591522216797,22.323205947875977,73.00948333740234,54.36761474609375,55.25601577758789,24.971925735473633,96.40301513671875,69.66336822509766,29.764745712280273
2020-09-18,103.63198852539062,71.97247314453125,96.21324920654297,104.22354888916016,53.47944259643555,74.93000030517578,207.1956024169922,147.74549865722656,12.561249732971191,25.88197135925293,31.73169708251953,96.31963348388672,161.13999938964844,22.078794479370117,68.0204849243164,488.7640380859375,218.2100067138672,43.02347183227539,36.69890213012695,137.14520263671875,108.54122161865234,29.15091896057129,308.2998962402344,239.26715087890625,33.67323303222656,49.39146041870117,61.15620040893555,206.0410919189453,30.608661651611328,178.24398803710938,250.78427124023438,125.6705322265625,93.81362915039062,33.385868072509766,52.786869049072266,183.1999969482422,28.005395889282227,72.4050521850586,71.95974731445312,170.44554138183594,240.70372009277344,141.43121337890625,11.63747787475586,92.83818054199219,44.77613830566406,218.52333068847656,142.90353393554688,127.12297821044922,84.76593017578125,168.48324584960938,42.772769927978516,228.0579376220703,145.06393432617188,338.01910400390625,144.1819305419922,28.868358612060547,324.4753723144531,192.94833374023438,250.56370544433594,26.008188247680664,68.80426025390625,41.922203063964844,190.92984008789062,49.4860725402832,60.22568130493164,54.65341567993164,46.99599838256836,90.61799621582031,12.1508207321167,55.16777801513672,40.266666412353516,110.89421081542969,26.079648971557617,118.80261993408203,85.32422637939453,58.959896087646484,98.32971954345703,258.1840515136719,54.78038787841797,33.38972473144531,334.4939880371094,306.5067443847656,40.42641067504883,14.905734062194824,51.702152252197266,136.70242309570312,422.83721923828125,105.88086700439453,147.38333129882812,118.06273651123047,280.7134704589844,175.9705047607422,194.29640197753906,64.33055114746094,42.85620880126953,28.00459098815918,48.51706314086914,22.05919647216797,41.814754486083984,13.417885780334473,22.27806854248047,72.19388580322266,53.43057632446289,54.748836517333984,24.531763076782227,96.25709533691406,68.69425964355469,29.284414291381836
2020-09-21,106.77470397949219,71.15777587890625,95.39391326904297,103.33466339111328,54.59379196166992,77.94000244140625,203.40670776367188,148.02349853515625,12.193750381469727,24.60296630859375,31.31422233581543,91.41239929199219,156.35000610351562,21.430707931518555,64.88350677490234,484.9639892578125,213.02000427246094,42.2315673828125,35.938079833984375,130.7914581298828,107.21935272216797,27.923765182495117,311.6127014160156,241.50433349609375,33.02192687988281,48.81106185913086,59.66269302368164,198.83798217773438,30.207435607910156,177.81207275390625,246.1770477294922,122.52462768554688,88.35173034667969,30.813993453979492,52.105220794677734,179.52000427246094,27.124835968017578,70.97529602050781,70.92083740234375,169.69325256347656,238.21969604492188,135.2861328125,11.598732948303223,90.93997192382812,44.62356185913086,213.98333740234375,137.89735412597656,123.64619445800781,82.14582824707031,170.4979705810547,41.619728088378906,220.95947265625,142.25051879882812,324.73406982421875,143.7316131591797,29.59662628173828,317.3035888671875,189.56712341308594,246.21780395507812,25.342323303222656,66.65538787841797,40.48237228393555,192.97833251953125,47.93537139892578,60.069087982177734,53.7750358581543,48.73500061035156,92.3759994506836,12.47778606414795,56.15571594238281,40.435001373291016,110.7001953125,25.645341873168945,118.2318344116211,82.77790069580078,58.77112579345703,99.4223861694336,258.8031921386719,52.73325729370117,32.65760803222656,334.3796081542969,303.0954895019531,39.93785095214844,14.751167297363281,49.9947395324707,137.39610290527344,419.30902099609375,105.7374267578125,149.79666137695312,116.63231658935547,272.6662292480469,170.86221313476562,189.34811401367188,62.39645767211914,42.330711364746094,27.16166877746582,46.57466125488281,21.102392196655273,42.36490249633789,12.973136901855469,21.71986961364746,69.79737091064453,53.87474060058594,54.3311653137207,24.379121780395508,94.4788589477539,67.70199584960938,28.68597412109375
2020-09-22,108.45274353027344,70.76641082763672,94.35848999023438,104.03306579589844,55.13669204711914,77.69999694824219,207.01161193847656,156.44949340820312,12.495624542236328,24.871610641479492,32.18655776977539,91.70105743408203,156.8000030517578,20.966533660888672,65.73204040527344,483.39306640625,214.16000366210938,41.880531311035156,35.414512634277344,132.4293975830078,107.26558685302734,27.874998092651367,316.0909118652344,244.19480895996094,33.258766174316406,48.20579528808594,59.06058120727539,201.96612548828125,30.580995559692383,178.9697265625,247.41957092285156,124.283203125,90.102783203125,30.328739166259766,51.44792175292969,178.64999389648438,27.288864135742188,72.67634582519531,72.39266967773438,167.6114501953125,239.0593719482422,136.3843231201172,11.806974411010742,91.13660430908203,44.83000183105469,222.0066680908203,138.96011352539062,122.88782501220703,81.24947357177734,172.56918334960938,42.10298156738281,220.76490783691406,141.0084991455078,332.2705383300781,145.4877471923828,29.947124481201172,324.5237121582031,189.56712341308594,252.7664031982422,25.166059494018555,66.50304412841797,39.87128448486328,197.62789916992188,48.47177505493164,60.47361373901367,53.58924102783203,49.117000579833984,94.11399841308594,12.597907066345215,55.97106170654297,41.08333206176758,111.46778869628906,25.809093475341797,119.31293487548828,85.04132080078125,58.15193557739258,101.1102066040039,263.6114196777344,52.531192779541016,32.40740203857422,333.6934814453125,306.18231201171875,40.04696273803711,14.689335823059082,49.72709655761719,137.2875518798828,424.0098571777344,107.4778823852539,141.41000366210938,118.05420684814453,268.17333984375,173.7862548828125,192.33047485351562,63.142799377441406,42.47984313964844,27.447660446166992,47.02159881591797,20.760046005249023,42.748165130615234,12.839225769042969,21.538341522216797,70.48737335205078,54.72761154174805,54.651119232177734,24.531335830688477,94.27740478515625,69.13248443603516,27.977279663085938
2020-09-23,103.90357208251953,69.60028076171875,92.4947280883789,102.03766632080078,54.527122497558594,74.7300033569336,202.9048309326172,149.9929962158203,12.404999732971191,24.5554256439209,31.296424865722656,88.98207092285156,151.17999267578125,20.370994567871094,64.3369140625,472.63336181640625,209.61000061035156,41.464176177978516,34.236488342285156,129.93650817871094,105.2411880493164,26.753496170043945,316.256103515625,232.57540893554688,32.37907409667969,47.59223175048828,56.2612190246582,199.15354919433594,30.258169174194336,177.28501892089844,242.6764373779297,120.4436264038086,89.6219482421875,29.649375915527344,51.19636154174805,174.7899932861328,26.408296585083008,70.18428802490234,69.891845703125,162.800537109375,233.1465301513672,133.12310791015625,11.39775276184082,89.86610412597656,43.81581497192383,219.1366729736328,134.82015991210938,123.08380126953125,79.93080139160156,170.20614624023438,40.873634338378906,216.05734252929688,140.96144104003906,327.83941650390625,142.8400421142578,29.79020118713379,314.0904846191406,188.30569458007812,247.08103942871094,24.761314392089844,66.25450134277344,38.85839080810547,191.12037658691406,48.618064880371094,59.440555572509766,50.861202239990234,47.06100082397461,92.09400177001953,12.085526466369629,54.4383659362793,39.85499954223633,110.4977798461914,25.631101608276367,117.88590240478516,81.70619201660156,57.91413497924805,98.22313690185547,255.56228637695312,51.24843215942383,32.2313232421875,326.9179992675781,299.0816650390625,39.97142028808594,14.35958480834961,48.79493713378906,137.4713134765625,414.66717529296875,104.23605346679688,126.78666687011719,115.08267211914062,266.2412414550781,171.14405822753906,187.35340881347656,61.24080276489258,41.83362579345703,29.291553497314453,44.658050537109375,20.040250778198242,42.03112030029297,12.258944511413574,21.05729103088379,69.22701263427734,53.021873474121094,53.82963180541992,24.1550350189209,93.30679321289062,67.99862670898438,27.07961654663086
2020-09-24,104.9705581665039,68.61788177490234,90.86507415771484,102.20094299316406,55.041439056396484,75.81999969482422,201.00616455078125,150.989501953125,12.4037504196167,24.76938247680664,31.379194259643555,88.87962341308594,146.0500030517578,20.441059112548828,64.81202697753906,469.5704650878906,208.72000122070312,40.778411865234375,34.5146369934082,130.6204376220703,105.37059020996094,27.30612564086914,318.4309997558594,234.11285400390625,32.0153694152832,47.02012252807617,56.1439094543457,200.982177734375,30.14748191833496,175.96319580078125,243.14793395996094,119.67179870605469,90.4112777709961,29.4067440032959,50.51471710205078,175.44000244140625,26.49462890625,70.83296203613281,70.55982208251953,170.6641845703125,232.403076171875,133.09793090820312,11.356588363647461,89.30645751953125,44.12096405029297,219.17666625976562,134.82015991210938,123.2798080444336,79.86184692382812,173.73663330078125,41.28907775878906,217.30836486816406,140.0205078125,324.0069885253906,142.75900268554688,30.743986129760742,317.652099609375,189.31307983398438,247.58706665039062,25.022438049316406,66.67144012451172,39.01742935180664,193.59765625,48.24745559692383,60.36052322387695,51.89160919189453,47.30799865722656,92.02400207519531,12.30907154083252,54.75229263305664,39.665000915527344,110.98699188232422,25.46022605895996,118.4134521484375,81.75762176513672,58.566139221191406,99.6622314453125,256.752197265625,50.41377258300781,31.842103958129883,329.59576416015625,299.8788146972656,39.80354309082031,14.447176933288574,48.758026123046875,137.99781799316406,412.085205078125,105.71829986572266,129.26333618164062,116.38536834716797,266.7152099609375,172.3330078125,187.49728393554688,61.569854736328125,42.03246307373047,28.245426177978516,44.5806884765625,20.470373153686523,42.25054931640625,12.254886627197266,21.10267448425293,69.32820892333984,53.31892395019531,54.22740173339844,24.42563247680664,92.83979797363281,67.96991729736328,27.02449607849121
2020-09-25,108.90863037109375,68.87345123291016,93.14299011230469,102.9265365600586,55.46051788330078,78.05999755859375,203.93359375,154.75650024414062,12.539999961853027,25.118846893310547,31.760177612304688,89.63385772705078,156.02999877929688,20.572433471679688,65.0947494506836,480.7689208984375,210.4499969482422,41.758079528808594,34.37555694580078,131.31344604492188,105.2411880493164,27.38739776611328,314.37481689453125,239.22776794433594,32.52287673950195,47.52590560913086,56.1673698425293,203.5162811279297,30.308897018432617,179.13671875,246.41293334960938,121.14704895019531,90.69253540039062,29.698383331298828,50.51471710205078,174.94000244140625,26.934907913208008,71.65967559814453,71.36318969726562,170.52423095703125,234.8958740234375,135.3866729736328,11.494609832763672,89.95684051513672,44.821014404296875,224.57666015625,137.00991821289062,124.1234359741211,80.5599594116211,176.9093475341797,41.3060302734375,215.68666076660156,141.38482666015625,330.79913330078125,143.68658447265625,31.035297393798828,321.107177734375,191.11756896972656,252.8358917236328,24.983274459838867,66.4950180053711,39.37739944458008,198.00909423828125,47.92559814453125,61.29135513305664,51.874717712402344,48.28799819946289,95.99400329589844,12.833160400390625,55.21393585205078,40.356666564941406,112.648681640625,25.66670036315918,119.01884460449219,83.73814392089844,57.83741760253906,101.71427917480469,262.72137451171875,50.51041793823242,32.37960433959961,336.2474060058594,304.72698974609375,40.47505569458008,14.447176933288574,49.08104705810547,137.99781799316406,416.1750793457031,107.12405395507812,135.77999877929688,117.77325439453125,275.6827697753906,174.51724243164062,189.1563262939453,62.83956527709961,42.17448806762695,28.952877044677734,45.775360107421875,20.75126838684082,42.426727294921875,12.246770858764648,21.32050895690918,70.36775207519531,54.59344482421875,54.512760162353516,24.82730484008789,94.33235168457031,68.85501098632812,27.27647590637207
2020-09-28,111.5081787109375,69.71209716796875,94.03437042236328,106.17359161376953,56.536773681640625,79.4800033569336,206.6184539794922,158.70249938964844,12.815625190734863,25.717939376831055,32.69482421875,92.01766967773438,166.0800018310547,21.0979061126709,66.7686767578125,490.28228759765625,213.5399932861328,42.990814208984375,35.45541763305664,132.90638732910156,108.12525939941406,27.395519256591797,320.8353271484375,243.1009063720703,33.09805679321289,48.03997039794922,57.809452056884766,205.97610473632812,31.042173385620117,181.41091918945312,250.2219696044922,123.09127807617188,92.85185241699219,30.135835647583008,51.00161361694336,176.6999969482422,27.651443481445312,72.62970733642578,72.33515167236328,174.12799072265625,238.2021484375,138.0274658203125,11.712540626525879,92.05924987792969,46.158287048339844,231.05332946777344,140.38816833496094,125.35902404785156,82.87843322753906,181.9366912841797,41.78081512451172,219.67140197753906,139.35244750976562,334.05841064453125,146.42431640625,31.63106346130371,327.50457763671875,192.93959045410156,254.82028198242188,25.427183151245117,66.35871887207031,40.49911117553711,199.5525665283203,48.491268157958984,61.795921325683594,52.474369049072266,49.064998626708984,96.84200286865234,12.993905067443848,55.01082229614258,40.9900016784668,116.37690734863281,25.908767700195312,119.35612487792969,85.76148986816406,58.535465240478516,105.24098205566406,268.1778259277344,51.74045181274414,33.547264099121094,338.8202819824219,309.788330078125,41.68376541137695,14.622357368469238,51.314517974853516,137.60498046875,422.1867370605469,109.24703216552734,140.39999389648438,120.85552215576172,276.34814453125,175.66220092773438,192.100341796875,64.12548828125,42.15317916870117,29.065771102905273,46.7465705871582,20.909278869628906,42.420536041259766,12.534882545471191,21.828786849975586,71.63731384277344,55.637977600097656,55.1267204284668,24.890727996826172,95.18390655517578,70.29505920410156,27.804061889648438
2020-09-29,110.66429901123047,69.40060424804688,94.70964813232422,105.80171203613281,56.8129768371582,81.7699966430664,207.68072509765625,157.24400329589844,13.1537504196167,25.82491683959961,32.424224853515625,91.02131652832031,163.60000610351562,20.817646026611328,65.69197845458984,486.9034729003906,210.44000244140625,43.031639099121094,34.702789306640625,132.6633758544922,105.69413757324219,26.37966537475586,323.147705078125,243.86959838867188,33.038856506347656,47.70831298828125,56.222110748291016,205.08192443847656,31.54486656188965,182.46591186523438,248.87969970703125,122.51485443115234,91.79939270019531,29.746986389160156,50.39299392700195,178.19000244140625,27.59964942932129,72.86824798583984,72.70012664794922,172.13368225097656,238.00975036621094,137.9185333251953,11.647162437438965,91.4617919921875,45.94289016723633,230.97666931152344,139.75180053710938,125.31642150878906,82.18029022216797,182.01199340820312,41.4755973815918,219.0968780517578,137.62109375,332.544189453125,146.12713623046875,31.857467651367188,325.4141540527344,191.5555419921875,259.7516174316406,25.042028427124023,65.66915130615234,39.544803619384766,197.47549438476562,49.45680236816406,61.574092864990234,53.014915466308594,49.347999572753906,97.59600067138672,13.184050559997559,54.90924835205078,41.081668853759766,115.6937026977539,25.75213623046875,118.70748901367188,85.40142059326172,57.02433395385742,104.2726821899414,266.9685363769531,50.6070556640625,33.15803146362305,340.1830749511719,308.10113525390625,42.027915954589844,14.58114242553711,49.98550796508789,137.7638397216797,428.0506286621094,108.55850219726562,139.69000244140625,120.48088836669922,277.1865234375,173.7157745361328,191.25645446777344,63.66450119018555,42.067970275878906,29.59259796142578,46.841102600097656,20.417705535888672,42.38655090332031,12.189961433410645,21.556495666503906,71.0025405883789,55.45111846923828,54.76353073120117,24.882265090942383,95.06488800048828,69.74964904785156,26.992992401123047
